tf,shift,bar_time,pair,ifm_light
H1,5441,2025.08.25 20:00,EURJPY,20.0000000000
H1,5441,2025.08.25 20:00,EURNZD,33.3333333333
H1,5441,2025.08.25 21:00,EURUSD,20.0000000000
H1,5441,2025.08.25 20:00,GBPAUD,36.6666666667
H1,5441,2025.08.25 19:00,GBPCAD,26.6666666667
H1,5441,2025.08.25 20:00,GBPCHF,63.3333333333
H1,5441,2025.08.25 20:00,GBPJPY,23.3333333333
H1,5441,2025.08.21 21:00,GBPNZD,23.3333333333
H1,5441,2025.08.25 19:00,GBPUSD,20.0000000000
H1,5441,2025.08.25 20:00,NZDCAD,23.3333333333
H1,5441,2025.08.25 20:00,NZDCHF,50.0000000000
H1,5441,2025.08.25 20:00,NZDJPY,43.3333333333
H1,5441,2025.08.25 20:00,NZDUSD,20.0000000000
H1,5441,2025.08.25 20:00,USDCAD,86.6666666667
H1,5441,2025.08.25 20:00,USDCHF,73.3333333333
H1,5441,2025.08.25 20:00,USDJPY,73.3333333333
H1,5481,2025.08.22 04:00,AUDCAD,73.3333333333
H1,5481,2025.08.22 04:00,AUDCHF,76.6666666667
H1,5481,2025.08.22 04:00,AUDJPY,76.6666666667
H1,5481,2025.08.22 04:00,AUDNZD,63.3333333333
H1,5481,2025.08.22 04:00,AUDUSD,33.3333333333
H1,5481,2025.08.22 04:00,CADCHF,83.3333333333
H1,5481,2025.08.22 04:00,CADJPY,66.6666666667
H1,5481,2025.08.22 04:00,CHFJPY,53.3333333333
H1,5481,2025.08.22 04:00,EURAUD,46.6666666667
H1,5481,2025.08.22 04:00,EURCAD,46.6666666667
H1,5481,2025.08.22 04:00,EURCHF,83.3333333333
H1,5481,2025.08.22 04:00,EURGBP,66.6666666667
H1,5481,2025.08.22 04:00,EURJPY,76.6666666667
H1,5481,2025.08.22 04:00,EURNZD,33.3333333333
H1,5481,2025.08.22 05:00,EURUSD,33.3333333333
H1,5481,2025.08.22 04:00,GBPAUD,46.6666666667
H1,5481,2025.08.22 03:00,GBPCAD,53.3333333333
H1,5481,2025.08.22 04:00,GBPCHF,80.0000000000
H1,5481,2025.08.22 04:00,GBPJPY,76.6666666667
H1,5481,2025.08.20 05:00,GBPNZD,86.6666666667
H1,5481,2025.08.22 03:00,GBPUSD,46.6666666667
H1,5481,2025.08.22 04:00,NZDCAD,70.0000000000
H1,5481,2025.08.22 04:00,NZDCHF,86.6666666667
H1,5481,2025.08.22 04:00,NZDJPY,66.6666666667
H1,5481,2025.08.22 04:00,NZDUSD,23.3333333333
H1,5481,2025.08.22 04:00,USDCAD,83.3333333333
H1,5481,2025.08.22 04:00,USDCHF,86.6666666667
H1,5481,2025.08.22 04:00,USDJPY,80.0000000000
H1,5521,2025.08.20 12:00,AUDCAD,36.6666666667
H1,5521,2025.08.20 12:00,AUDCHF,20.0000000000
H1,5521,2025.08.20 12:00,AUDJPY,20.0000000000
H1,5521,2025.08.20 12:00,AUDNZD,53.3333333333
H1,5521,2025.08.20 12:00,AUDUSD,36.6666666667
H1,5521,2025.08.20 12:00,CADCHF,26.6666666667
H1,5521,2025.08.20 12:00,CADJPY,23.3333333333
H1,5521,2025.08.20 12:00,CHFJPY,46.6666666667
H1,5521,2025.08.20 12:00,EURAUD,60.0000000000
H1,5521,2025.08.20 12:00,EURCAD,66.6666666667
H1,5521,2025.08.20 12:00,EURCHF,30.0000000000
H1,5521,2025.08.20 12:00,EURGBP,46.6666666667
H1,5521,2025.08.20 12:00,EURJPY,33.3333333333
H1,5521,2025.08.20 12:00,EURNZD,53.3333333333
H1,5521,2025.08.20 13:00,EURUSD,70.0000000000
H1,5521,2025.08.20 12:00,GBPAUD,60.0000000000
H1,5521,2025.08.20 11:00,GBPCAD,73.3333333333
H1,5521,2025.08.20 12:00,GBPCHF,50.0000000000
H1,5521,2025.08.20 12:00,GBPJPY,50.0000000000
H1,5521,2025.08.18 13:00,GBPNZD,20.0000000000
H1,5521,2025.08.20 11:00,GBPUSD,56.6666666667
H1,5521,2025.08.20 12:00,NZDCAD,46.6666666667
H1,5521,2025.08.20 12:00,NZDCHF,46.6666666667
H1,5521,2025.08.20 12:00,NZDJPY,46.6666666667
H1,5521,2025.08.20 12:00,NZDUSD,46.6666666667
H1,5521,2025.08.20 12:00,USDCAD,53.3333333333
H1,5521,2025.08.20 12:00,USDCHF,30.0000000000
H1,5521,2025.08.20 12:00,USDJPY,26.6666666667
H1,5561,2025.08.18 20:00,AUDCAD,20.0000000000
H1,5561,2025.08.18 20:00,AUDCHF,43.3333333333
H1,5561,2025.08.18 20:00,AUDJPY,46.6666666667
H1,5561,2025.08.18 20:00,AUDNZD,36.6666666667
H1,5561,2025.08.18 20:00,AUDUSD,23.3333333333
H1,5561,2025.08.18 20:00,CADCHF,73.3333333333
H1,5561,2025.08.18 20:00,CADJPY,66.6666666667
H1,5561,2025.08.18 20:00,CHFJPY,46.6666666667
H1,5561,2025.08.18 20:00,EURAUD,73.3333333333
H1,5561,2025.08.18 20:00,EURCAD,46.6666666667
H1,5561,2025.08.18 20:00,EURCHF,43.3333333333
H1,5561,2025.08.18 20:00,EURGBP,73.3333333333
H1,5561,2025.08.18 20:00,EURJPY,53.3333333333
H1,5561,2025.08.18 20:00,EURNZD,53.3333333333
H1,5561,2025.08.18 21:00,EURUSD,23.3333333333
H1,5561,2025.08.18 20:00,GBPAUD,53.3333333333
H1,5561,2025.08.18 19:00,GBPCAD,20.0000000000
H1,5561,2025.08.18 20:00,GBPCHF,43.3333333333
H1,5561,2025.08.18 20:00,GBPJPY,33.3333333333
H1,5561,2025.08.14 21:00,GBPNZD,66.6666666667
H1,5561,2025.08.18 19:00,GBPUSD,20.0000000000
H1,5561,2025.08.18 20:00,NZDCAD,20.0000000000
H1,5561,2025.08.18 20:00,NZDCHF,53.3333333333
H1,5561,2025.08.18 20:00,NZDJPY,53.3333333333
H1,5561,2025.08.18 20:00,NZDUSD,23.3333333333
H1,5561,2025.08.18 20:00,USDCAD,50.0000000000
H1,5561,2025.08.18 20:00,USDCHF,83.3333333333
H1,5561,2025.08.18 20:00,USDJPY,76.6666666667
H1,5601,2025.08.15 04:00,AUDCAD,33.3333333333
H1,5601,2025.08.15 04:00,AUDCHF,33.3333333333
H1,5601,2025.08.15 04:00,AUDJPY,26.6666666667
H1,5601,2025.08.15 04:00,AUDNZD,53.3333333333
H1,5601,2025.08.15 04:00,AUDUSD,46.6666666667
H1,5601,2025.08.15 04:00,CADCHF,33.3333333333
H1,5601,2025.08.15 04:00,CADJPY,26.6666666667
H1,5601,2025.08.15 04:00,CHFJPY,46.6666666667
H1,5601,2025.08.15 04:00,EURAUD,66.6666666667
H1,5601,2025.08.15 04:00,EURCAD,53.3333333333
H1,5601,2025.08.15 04:00,EURCHF,26.6666666667
H1,5601,2025.08.15 04:00,EURGBP,53.3333333333
H1,5601,2025.08.15 04:00,EURJPY,26.6666666667
H1,5601,2025.08.15 04:00,EURNZD,66.6666666667
H1,5601,2025.08.15 05:00,EURUSD,46.6666666667
H1,5601,2025.08.15 04:00,GBPAUD,66.6666666667
H1,5601,2025.08.15 03:00,GBPCAD,53.3333333333
H1,5601,2025.08.15 04:00,GBPCHF,33.3333333333
H1,5601,2025.08.15 04:00,GBPJPY,26.6666666667
H1,5601,2025.08.13 05:00,GBPNZD,26.6666666667
H1,5601,2025.08.15 03:00,GBPUSD,53.3333333333
H1,5601,2025.08.15 04:00,NZDCAD,33.3333333333
H1,5601,2025.08.15 04:00,NZDCHF,33.3333333333
H1,5601,2025.08.15 04:00,NZDJPY,26.6666666667
H1,5601,2025.08.15 04:00,NZDUSD,46.6666666667
H1,5601,2025.08.15 04:00,USDCAD,46.6666666667
H1,5601,2025.08.15 04:00,USDCHF,46.6666666667
H1,5601,2025.08.15 04:00,USDJPY,46.6666666667
H1,5641,2025.08.13 12:00,AUDCAD,83.3333333333
H1,5641,2025.08.13 12:00,AUDCHF,56.6666666667
H1,5641,2025.08.13 12:00,AUDJPY,63.3333333333
H1,5641,2025.08.13 12:00,AUDNZD,33.3333333333
H1,5641,2025.08.13 12:00,AUDUSD,83.3333333333
H1,5641,2025.08.13 12:00,CADCHF,20.0000000000
H1,5641,2025.08.13 12:00,CADJPY,20.0000000000
H1,5641,2025.08.13 12:00,CHFJPY,63.3333333333
H1,5641,2025.08.13 12:00,EURAUD,36.6666666667
H1,5641,2025.08.13 12:00,EURCAD,76.6666666667
H1,5641,2025.08.13 12:00,EURCHF,56.6666666667
H1,5641,2025.08.13 12:00,EURGBP,26.6666666667
H1,5641,2025.08.13 12:00,EURJPY,43.3333333333
H1,5641,2025.08.13 12:00,EURNZD,20.0000000000
H1,5641,2025.08.13 13:00,EURUSD,53.3333333333
H1,5641,2025.08.13 12:00,GBPAUD,56.6666666667
H1,5641,2025.08.13 11:00,GBPCAD,80.0000000000
H1,5641,2025.08.13 12:00,GBPCHF,70.0000000000
H1,5641,2025.08.13 12:00,GBPJPY,70.0000000000
H1,5641,2025.08.11 13:00,GBPNZD,50.0000000000
H1,5641,2025.08.13 11:00,GBPUSD,80.0000000000
H1,5641,2025.08.13 12:00,NZDCAD,83.3333333333
H1,5641,2025.08.13 12:00,NZDCHF,76.6666666667
H1,5641,2025.08.13 12:00,NZDJPY,76.6666666667
H1,5641,2025.08.13 12:00,NZDUSD,83.3333333333
H1,5641,2025.08.13 12:00,USDCAD,20.0000000000
H1,5641,2025.08.13 12:00,USDCHF,20.0000000000
H1,5641,2025.08.13 12:00,USDJPY,23.3333333333
H1,5681,2025.08.11 20:00,AUDCAD,50.0000000000
H1,5681,2025.08.11 20:00,AUDCHF,63.3333333333
H1,5681,2025.08.11 20:00,AUDJPY,76.6666666667
H1,5681,2025.08.11 20:00,AUDNZD,53.3333333333
H1,5681,2025.08.11 20:00,AUDUSD,43.3333333333
H1,5681,2025.08.11 20:00,CADCHF,63.3333333333
H1,5681,2025.08.11 20:00,CADJPY,76.6666666667
H1,5681,2025.08.11 20:00,CHFJPY,53.3333333333
H1,5681,2025.08.11 20:00,EURAUD,36.6666666667
H1,5681,2025.08.11 20:00,EURCAD,36.6666666667
H1,5681,2025.08.11 20:00,EURCHF,53.3333333333
H1,5681,2025.08.11 20:00,EURGBP,20.0000000000
H1,5681,2025.08.11 20:00,EURJPY,53.3333333333
H1,5681,2025.08.11 20:00,EURNZD,36.6666666667
H1,5681,2025.08.11 21:00,EURUSD,46.6666666667
H1,5681,2025.08.11 20:00,GBPAUD,46.6666666667
H1,5681,2025.08.11 19:00,GBPCAD,56.6666666667
H1,5681,2025.08.11 20:00,GBPCHF,76.6666666667
H1,5681,2025.08.11 20:00,GBPJPY,83.3333333333
H1,5681,2025.08.07 21:00,GBPNZD,53.3333333333
H1,5681,2025.08.11 19:00,GBPUSD,40.0000000000
H1,5681,2025.08.11 20:00,NZDCAD,30.0000000000
H1,5681,2025.08.11 20:00,NZDCHF,63.3333333333
H1,5681,2025.08.11 20:00,NZDJPY,70.0000000000
H1,5681,2025.08.11 20:00,NZDUSD,46.6666666667
H1,5681,2025.08.11 20:00,USDCAD,50.0000000000
H1,5681,2025.08.11 20:00,USDCHF,56.6666666667
H1,5681,2025.08.11 20:00,USDJPY,73.3333333333
H1,5721,2025.08.08 04:00,AUDCAD,53.3333333333
H1,5721,2025.08.08 04:00,AUDCHF,66.6666666667
H1,5721,2025.08.08 04:00,AUDJPY,66.6666666667
H1,5721,2025.08.08 04:00,AUDNZD,33.3333333333
H1,5721,2025.08.08 04:00,AUDUSD,26.6666666667
H1,5721,2025.08.08 04:00,CADCHF,73.3333333333
H1,5721,2025.08.08 04:00,CADJPY,66.6666666667
H1,5721,2025.08.08 04:00,CHFJPY,66.6666666667
H1,5721,2025.08.08 04:00,EURAUD,46.6666666667
H1,5721,2025.08.08 04:00,EURCAD,46.6666666667
H1,5721,2025.08.08 04:00,EURCHF,53.3333333333
H1,5721,2025.08.08 04:00,EURGBP,26.6666666667
H1,5721,2025.08.08 04:00,EURJPY,66.6666666667
H1,5721,2025.08.08 04:00,EURNZD,33.3333333333
H1,5721,2025.08.08 05:00,EURUSD,53.3333333333
H1,5721,2025.08.08 04:00,GBPAUD,66.6666666667
H1,5721,2025.08.08 03:00,GBPCAD,66.6666666667
H1,5721,2025.08.08 04:00,GBPCHF,66.6666666667
H1,5721,2025.08.08 04:00,GBPJPY,66.6666666667
H1,5721,2025.08.06 05:00,GBPNZD,16.6666666667
H1,5721,2025.08.08 03:00,GBPUSD,53.3333333333
H1,5721,2025.08.08 04:00,NZDCAD,53.3333333333
H1,5721,2025.08.08 04:00,NZDCHF,66.6666666667
H1,5721,2025.08.08 04:00,NZDJPY,76.6666666667
H1,5721,2025.08.08 04:00,NZDUSD,53.3333333333
H1,5721,2025.08.08 04:00,USDCAD,73.3333333333
H1,5721,2025.08.08 04:00,USDCHF,73.3333333333
H1,5721,2025.08.08 04:00,USDJPY,66.6666666667
H1,5761,2025.08.06 12:00,AUDCAD,76.6666666667
H1,5761,2025.08.06 12:00,AUDCHF,56.6666666667
H1,5761,2025.08.06 12:00,AUDJPY,76.6666666667
H1,5761,2025.08.06 12:00,AUDNZD,53.3333333333
H1,5761,2025.08.06 12:00,AUDUSD,76.6666666667
H1,5761,2025.08.06 12:00,CADCHF,56.6666666667
H1,5761,2025.08.06 12:00,CADJPY,76.6666666667
H1,5761,2025.08.06 12:00,CHFJPY,86.6666666667
H1,5761,2025.08.06 12:00,EURAUD,56.6666666667
H1,5761,2025.08.06 12:00,EURCAD,76.6666666667
H1,5761,2025.08.06 12:00,EURCHF,73.3333333333
H1,5761,2025.08.06 12:00,EURGBP,73.3333333333
H1,5761,2025.08.06 12:00,EURJPY,80.0000000000
H1,5761,2025.08.06 12:00,EURNZD,43.3333333333
H1,5761,2025.08.06 13:00,EURUSD,86.6666666667
H1,5761,2025.08.06 12:00,GBPAUD,43.3333333333
H1,5761,2025.08.06 11:00,GBPCAD,20.0000000000
H1,5761,2025.08.06 12:00,GBPCHF,60.0000000000
H1,5761,2025.08.06 12:00,GBPJPY,86.6666666667
H1,5761,2025.08.04 13:00,GBPNZD,63.3333333333
H1,5761,2025.08.06 11:00,GBPUSD,20.0000000000
H1,5761,2025.08.06 12:00,NZDCAD,66.6666666667
H1,5761,2025.08.06 12:00,NZDCHF,60.0000000000
H1,5761,2025.08.06 12:00,NZDJPY,80.0000000000
H1,5761,2025.08.06 12:00,NZDUSD,66.6666666667
H1,5761,2025.08.06 12:00,USDCAD,23.3333333333
H1,5761,2025.08.06 12:00,USDCHF,60.0000000000
H1,5761,2025.08.06 12:00,USDJPY,73.3333333333
H1,5801,2025.08.04 20:00,AUDCAD,16.6666666667
H1,5801,2025.08.04 20:00,AUDCHF,33.3333333333
H1,5801,2025.08.04 20:00,AUDJPY,16.6666666667
H1,5801,2025.08.04 20:00,AUDNZD,33.3333333333
H1,5801,2025.08.04 20:00,AUDUSD,23.3333333333
H1,5801,2025.08.04 20:00,CADCHF,53.3333333333
H1,5801,2025.08.04 20:00,CADJPY,23.3333333333
H1,5801,2025.08.04 20:00,CHFJPY,16.6666666667
H1,5801,2025.08.04 20:00,EURAUD,76.6666666667
H1,5801,2025.08.04 20:00,EURCAD,46.6666666667
H1,5801,2025.08.04 20:00,EURCHF,66.6666666667
H1,5801,2025.08.04 20:00,EURGBP,73.3333333333
H1,5801,2025.08.04 20:00,EURJPY,23.3333333333
H1,5801,2025.08.04 20:00,EURNZD,76.6666666667
H1,5801,2025.08.04 21:00,EURUSD,26.6666666667
H1,5801,2025.08.04 20:00,GBPAUD,76.6666666667
H1,5801,2025.08.04 19:00,GBPCAD,33.3333333333
H1,5801,2025.08.04 20:00,GBPCHF,53.3333333333
H1,5801,2025.08.04 20:00,GBPJPY,16.6666666667
H1,5801,2025.07.31 21:00,GBPNZD,66.6666666667
H1,5801,2025.08.04 19:00,GBPUSD,53.3333333333
H1,5801,2025.08.04 20:00,NZDCAD,16.6666666667
H1,5801,2025.08.04 20:00,NZDCHF,33.3333333333
H1,5801,2025.08.04 20:00,NZDJPY,16.6666666667
H1,5801,2025.08.04 20:00,NZDUSD,23.3333333333
H1,5801,2025.08.04 20:00,USDCAD,33.3333333333
H1,5801,2025.08.04 20:00,USDCHF,53.3333333333
H1,5801,2025.08.04 20:00,USDJPY,23.3333333333
H1,5841,2025.08.01 04:00,AUDCAD,56.6666666667
H1,5841,2025.08.01 04:00,AUDCHF,76.6666666667
H1,5841,2025.08.01 04:00,AUDJPY,86.6666666667
H1,5841,2025.08.01 04:00,AUDNZD,86.6666666667
H1,5841,2025.08.01 04:00,AUDUSD,36.6666666667
H1,5841,2025.08.01 04:00,CADCHF,70.0000000000
H1,5841,2025.08.01 04:00,CADJPY,70.0000000000
H1,5841,2025.08.01 04:00,CHFJPY,56.6666666667
H1,5841,2025.08.01 04:00,EURAUD,30.0000000000
H1,5841,2025.08.01 04:00,EURCAD,30.0000000000
H1,5841,2025.08.01 04:00,EURCHF,50.0000000000
H1,5841,2025.08.01 04:00,EURGBP,50.0000000000
H1,5841,2025.08.01 04:00,EURJPY,56.6666666667
H1,5841,2025.08.01 04:00,EURNZD,80.0000000000
H1,5841,2025.08.01 05:00,EURUSD,23.3333333333
H1,5841,2025.08.01 04:00,GBPAUD,23.3333333333
H1,5841,2025.08.01 03:00,GBPCAD,23.3333333333
H1,5841,2025.08.01 04:00,GBPCHF,43.3333333333
H1,5841,2025.08.01 04:00,GBPJPY,63.3333333333
H1,5841,2025.07.30 05:00,GBPNZD,23.3333333333
H1,5841,2025.08.01 03:00,GBPUSD,46.6666666667
H1,5841,2025.08.01 04:00,NZDCAD,20.0000000000
H1,5841,2025.08.01 04:00,NZDCHF,23.3333333333
H1,5841,2025.08.01 04:00,NZDJPY,50.0000000000
H1,5841,2025.08.01 04:00,NZDUSD,20.0000000000
H1,5841,2025.08.01 04:00,USDCAD,63.3333333333
H1,5841,2025.08.01 04:00,USDCHF,80.0000000000
H1,5841,2025.08.01 04:00,USDJPY,70.0000000000
H1,5881,2025.07.30 12:00,AUDCAD,36.6666666667
H1,5881,2025.07.30 12:00,AUDCHF,33.3333333333
H1,5881,2025.07.30 12:00,AUDJPY,33.3333333333
H1,5881,2025.07.30 12:00,AUDNZD,20.0000000000
H1,5881,2025.07.30 12:00,AUDUSD,23.3333333333
H1,5881,2025.07.30 12:00,CADCHF,20.0000000000
H1,5881,2025.07.30 12:00,CADJPY,20.0000000000
H1,5881,2025.07.30 12:00,CHFJPY,36.6666666667
H1,5881,2025.07.30 12:00,EURAUD,60.0000000000
H1,5881,2025.07.30 12:00,EURCAD,63.3333333333
H1,5881,2025.07.30 12:00,EURCHF,33.3333333333
H1,5881,2025.07.30 12:00,EURGBP,20.0000000000
H1,5881,2025.07.30 12:00,EURJPY,26.6666666667
H1,5881,2025.07.30 12:00,EURNZD,50.0000000000
H1,5881,2025.07.30 13:00,EURUSD,30.0000000000
H1,5881,2025.07.30 12:00,GBPAUD,86.6666666667
H1,5881,2025.07.30 11:00,GBPCAD,86.6666666667
H1,5881,2025.07.30 12:00,GBPCHF,86.6666666667
H1,5881,2025.07.30 12:00,GBPJPY,76.6666666667
H1,5881,2025.07.28 13:00,GBPNZD,66.6666666667
H1,5881,2025.07.30 11:00,GBPUSD,86.6666666667
H1,5881,2025.07.30 12:00,NZDCAD,66.6666666667
H1,5881,2025.07.30 12:00,NZDCHF,43.3333333333
H1,5881,2025.07.30 12:00,NZDJPY,33.3333333333
H1,5881,2025.07.30 12:00,NZDUSD,46.6666666667
H1,5881,2025.07.30 12:00,USDCAD,83.3333333333
H1,5881,2025.07.30 12:00,USDCHF,56.6666666667
H1,5881,2025.07.30 12:00,USDJPY,50.0000000000
H1,5921,2025.07.28 20:00,AUDCAD,53.3333333333
H1,5921,2025.07.28 20:00,AUDCHF,53.3333333333
H1,5921,2025.07.28 20:00,AUDJPY,33.3333333333
H1,5921,2025.07.28 20:00,AUDNZD,53.3333333333
H1,5921,2025.07.28 20:00,AUDUSD,33.3333333333
H1,5921,2025.07.28 20:00,CADCHF,56.6666666667
H1,5921,2025.07.28 20:00,CADJPY,56.6666666667
H1,5921,2025.07.28 20:00,CHFJPY,46.6666666667
H1,5921,2025.07.28 20:00,EURAUD,23.3333333333
H1,5921,2025.07.28 20:00,EURCAD,23.3333333333
H1,5921,2025.07.28 20:00,EURCHF,16.6666666667
H1,5921,2025.07.28 20:00,EURGBP,53.3333333333
H1,5921,2025.07.28 20:00,EURJPY,16.6666666667
H1,5921,2025.07.28 20:00,EURNZD,23.3333333333
H1,5921,2025.07.28 21:00,EURUSD,36.6666666667
H1,5921,2025.07.28 20:00,GBPAUD,46.6666666667
H1,5921,2025.07.28 19:00,GBPCAD,16.6666666667
H1,5921,2025.07.28 20:00,GBPCHF,46.6666666667
H1,5921,2025.07.28 20:00,GBPJPY,26.6666666667
H1,5921,2025.07.24 21:00,GBPNZD,23.3333333333
H1,5921,2025.07.28 19:00,GBPUSD,16.6666666667
H1,5921,2025.07.28 20:00,NZDCAD,46.6666666667
H1,5921,2025.07.28 20:00,NZDCHF,46.6666666667
H1,5921,2025.07.28 20:00,NZDJPY,33.3333333333
H1,5921,2025.07.28 20:00,NZDUSD,26.6666666667
H1,5921,2025.07.28 20:00,USDCAD,73.3333333333
H1,5921,2025.07.28 20:00,USDCHF,76.6666666667
H1,5921,2025.07.28 20:00,USDJPY,83.3333333333
H1,5961,2025.07.25 04:00,AUDCAD,16.6666666667
H1,5961,2025.07.25 04:00,AUDCHF,50.0000000000
H1,5961,2025.07.25 04:00,AUDJPY,73.3333333333
H1,5961,2025.07.25 04:00,AUDNZD,50.0000000000
H1,5961,2025.07.25 04:00,AUDUSD,20.0000000000
H1,5961,2025.07.25 04:00,CADCHF,76.6666666667
H1,5961,2025.07.25 04:00,CADJPY,73.3333333333
H1,5961,2025.07.25 04:00,CHFJPY,60.0000000000
H1,5961,2025.07.25 04:00,EURAUD,66.6666666667
H1,5961,2025.07.25 04:00,EURCAD,46.6666666667
H1,5961,2025.07.25 04:00,EURCHF,66.6666666667
H1,5961,2025.07.25 04:00,EURGBP,50.0000000000
H1,5961,2025.07.25 04:00,EURJPY,73.3333333333
H1,5961,2025.07.25 04:00,EURNZD,76.6666666667
H1,5961,2025.07.25 05:00,EURUSD,23.3333333333
H1,5961,2025.07.25 04:00,GBPAUD,76.6666666667
H1,5961,2025.07.25 03:00,GBPCAD,30.0000000000
H1,5961,2025.07.25 04:00,GBPCHF,76.6666666667
H1,5961,2025.07.25 04:00,GBPJPY,73.3333333333
H1,5961,2025.07.23 05:00,GBPNZD,56.6666666667
H1,5961,2025.07.25 03:00,GBPUSD,33.3333333333
H1,5961,2025.07.25 04:00,NZDCAD,30.0000000000
H1,5961,2025.07.25 04:00,NZDCHF,30.0000000000
H1,5961,2025.07.25 04:00,NZDJPY,60.0000000000
H1,5961,2025.07.25 04:00,NZDUSD,20.0000000000
H1,5961,2025.07.25 04:00,USDCAD,73.3333333333
H1,5961,2025.07.25 04:00,USDCHF,83.3333333333
H1,5961,2025.07.25 04:00,USDJPY,73.3333333333
H1,6001,2025.07.23 12:00,AUDCAD,76.6666666667
H1,6001,2025.07.23 12:00,AUDCHF,73.3333333333
H1,6001,2025.07.23 12:00,AUDJPY,50.0000000000
H1,6001,2025.07.23 12:00,AUDNZD,23.3333333333
H1,6001,2025.07.23 12:00,AUDUSD,83.3333333333
H1,6001,2025.07.23 12:00,CADCHF,66.6666666667
H1,6001,2025.07.23 12:00,CADJPY,50.0000000000
H1,6001,2025.07.23 12:00,CHFJPY,50.0000000000
H1,6001,2025.07.23 12:00,EURAUD,20.0000000000
H1,6001,2025.07.23 12:00,EURCAD,20.0000000000
H1,6001,2025.07.23 12:00,EURCHF,33.3333333333
H1,6001,2025.07.23 12:00,EURGBP,20.0000000000
H1,6001,2025.07.23 12:00,EURJPY,30.0000000000
H1,6001,2025.07.23 12:00,EURNZD,13.3333333333
H1,6001,2025.07.23 13:00,EURUSD,20.0000000000
H1,6001,2025.07.23 12:00,GBPAUD,20.0000000000
H1,6001,2025.07.23 11:00,GBPCAD,30.0000000000
H1,6001,2025.07.23 12:00,GBPCHF,66.6666666667
H1,6001,2025.07.23 12:00,GBPJPY,46.6666666667
H1,6001,2025.07.21 13:00,GBPNZD,63.3333333333
H1,6001,2025.07.23 11:00,GBPUSD,73.3333333333
H1,6001,2025.07.23 12:00,NZDCAD,83.3333333333
H1,6001,2025.07.23 12:00,NZDCHF,83.3333333333
H1,6001,2025.07.23 12:00,NZDJPY,66.6666666667
H1,6001,2025.07.23 12:00,NZDUSD,83.3333333333
H1,6001,2025.07.23 12:00,USDCAD,23.3333333333
H1,6001,2025.07.23 12:00,USDCHF,46.6666666667
H1,6001,2025.07.23 12:00,USDJPY,26.6666666667
H1,6041,2025.07.21 20:00,AUDCAD,46.6666666667
H1,6041,2025.07.21 20:00,AUDCHF,36.6666666667
H1,6041,2025.07.21 20:00,AUDJPY,23.3333333333
H1,6041,2025.07.21 20:00,AUDNZD,33.3333333333
H1,6041,2025.07.21 20:00,AUDUSD,56.6666666667
H1,6041,2025.07.21 20:00,CADCHF,46.6666666667
H1,6041,2025.07.21 20:00,CADJPY,46.6666666667
H1,6041,2025.07.21 20:00,CHFJPY,23.3333333333
H1,6041,2025.07.21 20:00,EURAUD,63.3333333333
H1,6041,2025.07.21 20:00,EURCAD,56.6666666667
H1,6041,2025.07.21 20:00,EURCHF,63.3333333333
H1,6041,2025.07.21 20:00,EURGBP,53.3333333333
H1,6041,2025.07.21 20:00,EURJPY,33.3333333333
H1,6041,2025.07.21 20:00,EURNZD,63.3333333333
H1,6041,2025.07.21 21:00,EURUSD,76.6666666667
H1,6041,2025.07.21 20:00,GBPAUD,66.6666666667
H1,6041,2025.07.21 19:00,GBPCAD,53.3333333333
H1,6041,2025.07.21 20:00,GBPCHF,66.6666666667
H1,6041,2025.07.21 20:00,GBPJPY,23.3333333333
H1,6041,2025.07.17 21:00,GBPNZD,73.3333333333
H1,6041,2025.07.21 19:00,GBPUSD,60.0000000000
H1,6041,2025.07.21 20:00,NZDCAD,46.6666666667
H1,6041,2025.07.21 20:00,NZDCHF,46.6666666667
H1,6041,2025.07.21 20:00,NZDJPY,23.3333333333
H1,6041,2025.07.21 20:00,NZDUSD,56.6666666667
H1,6041,2025.07.21 20:00,USDCAD,40.0000000000
H1,6041,2025.07.21 20:00,USDCHF,43.3333333333
H1,6041,2025.07.21 20:00,USDJPY,36.6666666667
H1,6081,2025.07.18 04:00,AUDCAD,76.6666666667
H1,6081,2025.07.18 04:00,AUDCHF,53.3333333333
H1,6081,2025.07.18 04:00,AUDJPY,63.3333333333
H1,6081,2025.07.18 04:00,AUDNZD,16.6666666667
H1,6081,2025.07.18 04:00,AUDUSD,60.0000000000
H1,6081,2025.07.18 04:00,CADCHF,26.6666666667
H1,6081,2025.07.18 04:00,CADJPY,53.3333333333
H1,6081,2025.07.18 04:00,CHFJPY,76.6666666667
H1,6081,2025.07.18 04:00,EURAUD,53.3333333333
H1,6081,2025.07.18 04:00,EURCAD,83.3333333333
H1,6081,2025.07.18 04:00,EURCHF,76.6666666667
H1,6081,2025.07.18 04:00,EURGBP,76.6666666667
H1,6081,2025.07.18 04:00,EURJPY,73.3333333333
H1,6081,2025.07.18 04:00,EURNZD,23.3333333333
H1,6081,2025.07.18 05:00,EURUSD,76.6666666667
H1,6081,2025.07.18 04:00,GBPAUD,36.6666666667
H1,6081,2025.07.18 03:00,GBPCAD,53.3333333333
H1,6081,2025.07.18 04:00,GBPCHF,53.3333333333
H1,6081,2025.07.18 04:00,GBPJPY,76.6666666667
H1,6081,2025.07.16 05:00,GBPNZD,66.6666666667
H1,6081,2025.07.18 03:00,GBPUSD,76.6666666667
