tf,anchor_shift,bar_time,currency,vel,acel,zvel,zS,cesta
M30,31,2025.09.30 08:30,GBP,-15.5535971345,-9.1280134361,-0.7685750498,-0.7609227112,0.7142857143
M30,31,2025.09.30 08:30,JPY,52.4126407085,63.8554115563,1.3811260450,1.9091147652,1.0000000000
M30,31,2025.09.30 08:30,CHF,1.3114485787,19.5647834807,0.0605756898,-1.1640085016,1.0000000000
M30,31,2025.09.30 08:30,CAD,-14.3743906372,-30.4436645936,-0.5945827861,-0.7178981481,0.5714285714
M30,31,2025.09.30 08:30,AUD,-25.3403913534,-54.4696706990,-0.7827619347,0.3451262113,0.7142857143
M30,31,2025.09.30 08:30,NZD,-31.3156583218,-54.8300002695,-1.1777120843,-0.5371560292,0.7142857143
M30,32,2025.09.30 08:00,USD,-22.9869525004,-40.1105969920,-0.7053539929,-1.3811312500,1.0000000000
M30,32,2025.09.30 08:00,EUR,1.7517935811,16.0983811989,0.0821716324,-0.0238905521,0.4285714286
M30,32,2025.09.30 08:00,GBP,6.9132594096,22.9729838660,0.3456295155,0.2385074403,0.5714285714
M30,32,2025.09.30 08:00,JPY,29.6307488108,39.5313941996,0.7716952291,1.6005677825,0.8571428571
M30,32,2025.09.30 08:00,CHF,1.0119038886,-8.1378442324,0.0426921898,-0.4442917089,0.5714285714
M30,32,2025.09.30 08:00,CAD,-19.6363494833,-24.9436975054,-0.8165802460,-1.0439093681,0.8571428571
M30,32,2025.09.30 08:00,AUD,1.2280793273,-7.6427523458,0.0379334811,1.4299711519,1.0000000000
M30,32,2025.09.30 08:00,NZD,2.0875169663,2.2321318110,0.0781578717,-0.3758234954,0.5714285714
M30,33,2025.09.30 07:30,USD,-44.8204511469,-65.5055131053,-1.3222085990,-1.4959368535,1.0000000000
M30,33,2025.09.30 07:30,EUR,11.8794133025,26.5931329465,0.5587803274,-0.4147418274,0.5714285714
M30,33,2025.09.30 07:30,GBP,-1.8119250426,5.6996444996,-0.0913889485,-0.1957052132,0.5714285714
M30,33,2025.09.30 07:30,JPY,29.7900235775,41.7023137874,0.7795783868,0.9049591708,0.8571428571
M30,33,2025.09.30 07:30,CHF,-0.6632839782,-13.5197138466,-0.0281767947,0.0146653699,0.5714285714
M30,33,2025.09.30 07:30,CAD,-21.0464049897,-15.0340018120,-0.8349992722,-0.8742714078,0.8571428571
M30,33,2025.09.30 07:30,AUD,28.1058266636,31.6512582201,0.8808008237,1.9908333094,1.0000000000
M30,33,2025.09.30 07:30,NZD,-1.4331983862,-11.5871206898,-0.0515659445,0.0701974517,0.5714285714
M30,34,2025.09.30 07:00,USD,14.5791977342,29.7070409110,0.4286338624,0.4499694584,0.5714285714
M30,34,2025.09.30 07:00,EUR,0.7534729466,14.7639689057,0.0322331096,-1.7517481788,1.0000000000
M30,34,2025.09.30 07:00,GBP,-10.5052086602,-3.9054579470,-0.5299464588,-0.5495619786,0.7142857143
M30,34,2025.09.30 07:00,JPY,24.0081655807,32.3020545774,0.6254644453,1.6799315767,1.0000000000
M30,34,2025.09.30 07:00,CHF,6.1347339082,2.3959583754,0.2548026660,-0.1257538809,0.5714285714
M30,34,2025.09.30 07:00,CAD,-1.7480469901,2.9252195397,-0.0685786526,-0.7247457349,0.7142857143
M30,34,2025.09.30 07:00,AUD,-30.3008222275,-55.8925827459,-1.0691469273,-0.0093811866,0.2857142857
M30,34,2025.09.30 07:00,NZD,-2.9214922919,-22.2962016163,-0.1061493610,1.0312899246,0.7142857143
M30,35,2025.09.30 06:30,USD,-30.7358273974,-45.8033363253,-0.8800055203,-0.9784111895,0.7142857143
M30,35,2025.09.30 06:30,EUR,-8.2771697587,2.3089518064,-0.3480660628,-1.7143361442,0.8571428571
M30,35,2025.09.30 06:30,GBP,8.7657610183,6.0933865900,0.4506226857,0.7140271301,0.5714285714
M30,35,2025.09.30 06:30,JPY,46.7973060377,89.7930522374,1.2076767436,1.3273292970,0.8571428571
M30,35,2025.09.30 06:30,CHF,12.8681870470,31.8582930029,0.5140850730,0.3240660364,0.5714285714
M30,35,2025.09.30 06:30,CAD,-16.0053572747,-26.1033591061,-0.6272179226,-0.9362856510,1.0000000000
M30,35,2025.09.30 06:30,AUD,-13.4795668183,-33.1540340450,-0.4734099269,0.4703742645,0.7142857143
M30,35,2025.09.30 06:30,NZD,0.0666671463,-24.9929541603,0.0024198971,0.7932362567,0.8571428571
M30,36,2025.09.30 06:00,USD,-27.8318234764,-37.1264911089,-0.7394469709,-1.3713404058,1.0000000000
M30,36,2025.09.30 06:00,EUR,-6.4252654871,-8.8759136442,-0.2446512626,-0.8587136579,0.7142857143
M30,36,2025.09.30 06:00,GBP,3.9295009962,-11.1895056152,0.1899048830,0.6645438408,0.7142857143
M30,36,2025.09.30 06:00,JPY,-2.2101226323,2.1551273052,-0.0584251263,-0.5604833378,0.7142857143
M30,36,2025.09.30 06:00,CHF,8.1302569292,25.7843159298,0.3223940217,-0.1236442924,0.2857142857
M30,36,2025.09.30 06:00,CAD,-1.5501605937,26.1631821089,-0.0582785711,-0.6090603550,0.7142857143
M30,36,2025.09.30 06:00,AUD,4.1766438506,-15.2477815156,0.1519198312,1.7067982952,0.8571428571
M30,36,2025.09.30 06:00,NZD,21.7809704135,18.3370665399,0.7948522279,1.1518999130,0.8571428571
M30,37,2025.09.30 05:30,USD,-11.1890618040,-13.3717187996,-0.2953967516,-0.6016838563,0.5714285714
M30,37,2025.09.30 05:30,EUR,-21.4021439976,-49.5638711721,-0.7794413808,-0.5011484121,0.7142857143
M30,37,2025.09.30 05:30,GBP,-6.4255836984,-31.7439815676,-0.3104370338,0.2879749603,0.7142857143
M30,37,2025.09.30 05:30,JPY,-11.4427708478,27.3149182837,-0.3093213391,-1.4454159972,1.0000000000
M30,37,2025.09.30 05:30,CHF,-18.2533349020,-6.3113347773,-0.7439991618,-0.9148628967,0.8571428571
M30,37,2025.09.30 05:30,CAD,16.0692739564,37.7595563212,0.6169882737,0.2555076899,0.7142857143
M30,37,2025.09.30 05:30,AUD,29.1292793457,35.7449870393,1.0496712048,1.6183957793,1.0000000000
M30,37,2025.09.30 05:30,NZD,23.5143419477,0.1714446724,0.8645438788,1.3012327329,0.7142857143
M30,38,2025.09.30 05:00,USD,17.1236444915,48.6978993963,0.4519673039,0.1427057135,0.8571428571
M30,38,2025.09.30 05:00,EUR,-14.3465876178,-43.6825326306,-0.5127188862,-0.2404255071,0.5714285714
M30,38,2025.09.30 05:00,GBP,-16.0597244564,-40.5216993115,-0.7718456692,-0.3572891054,0.5714285714
M30,38,2025.09.30 05:00,JPY,-9.9006453888,-3.4056781199,-0.2763070290,-0.5034423010,0.7142857143
M30,38,2025.09.30 05:00,CHF,9.1497481209,21.5531845455,0.3747747532,-0.9040667129,0.8571428571
M30,38,2025.09.30 05:00,CAD,5.3073480221,15.4434599874,0.1951615075,0.3634753973,0.7142857143
M30,38,2025.09.30 05:00,AUD,8.8708316732,-1.1163302322,0.3060731234,2.4029579488,1.0000000000
M30,38,2025.09.30 05:00,NZD,-0.1446148447,3.0316963650,-0.0060953398,-0.9039154331,0.8571428571
M30,39,2025.09.30 04:30,USD,20.6850619584,31.3007996967,0.5566442838,1.6837953034,0.8571428571
M30,39,2025.09.30 04:30,EUR,-14.7137196440,-13.2248647593,-0.5414367558,-1.7019800942,1.0000000000
M30,39,2025.09.30 04:30,GBP,-7.5115695423,-8.7216680813,-0.3586600156,-0.1412519299,0.5714285714
M30,39,2025.09.30 04:30,JPY,-11.9122902099,-10.8201314513,-0.3332010380,-1.2573948554,0.8571428571
M30,39,2025.09.30 04:30,CHF,12.8564298684,26.5397395851,0.5336117965,0.0818854838,0.4285714286
M30,39,2025.09.30 04:30,CAD,-6.0124031777,-24.1140261181,-0.2201039796,0.5247000055,0.5714285714
M30,39,2025.09.30 04:30,AUD,-3.5454315565,0.9561006166,-0.1238779549,0.5737031676,0.8571428571
M30,39,2025.09.30 04:30,NZD,10.1539223036,-1.9159494884,0.4327275575,0.2365429192,0.7142857143
M30,40,2025.09.30 04:00,USD,-15.1278431768,-21.7738211498,-0.4242628955,-0.6821900128,0.7142857143
M30,40,2025.09.30 04:00,EUR,-14.0104959591,-8.1956237575,-0.5100452612,-1.2859894130,1.0000000000
M30,40,2025.09.30 04:00,GBP,-6.5997507132,-10.4357754901,-0.3079717960,0.3327830908,0.8571428571
M30,40,2025.09.30 04:00,JPY,-8.2938889967,1.0688963640,-0.2307148566,-0.4617726898,0.8571428571
M30,40,2025.09.30 04:00,CHF,3.7387755328,9.0049814671,0.1555331277,-0.5090841992,0.4285714286
M30,40,2025.09.30 04:00,CAD,-4.6732665298,-5.7546429818,-0.1669183840,-0.3908718707,0.5714285714
M30,40,2025.09.30 04:00,AUD,25.5917605183,25.8082559884,0.9536352252,2.0702016186,1.0000000000
M30,40,2025.09.30 04:00,NZD,19.3747093244,10.2777295598,0.8321108615,0.9269234762,0.7142857143
M30,41,2025.09.30 03:30,USD,15.0675089278,-1.0451373369,0.4570183787,1.2736205844,0.8571428571
M30,41,2025.09.30 03:30,EUR,-10.5861215652,-6.0907930261,-0.3885849965,-0.5291491279,0.8571428571
M30,41,2025.09.30 03:30,GBP,2.6723744283,16.4021921184,0.1144614044,-0.1017527146,0.5714285714
M30,41,2025.09.30 03:30,JPY,-42.9957461996,-70.1536578978,-1.2491783560,-2.0367719409,1.0000000000
M30,41,2025.09.30 03:30,CHF,-18.9901059560,-33.7297837602,-0.7785154021,-0.5846629432,0.5714285714
M30,41,2025.09.30 03:30,CAD,10.0980018313,12.8389653707,0.3628327388,0.4066731763,0.5714285714
M30,41,2025.09.30 03:30,AUD,19.6744672267,46.2641566527,0.7458584295,1.0992505373,0.8571428571
M30,41,2025.09.30 03:30,NZD,25.0596213066,35.5140578792,1.0791157001,0.4727924285,0.7142857143
M30,42,2025.09.30 03:00,USD,9.2946676325,-2.0448932050,0.2834559334,1.1258705319,0.8571428571
M30,42,2025.09.30 03:00,EUR,2.4506481571,11.0313636197,0.0852529748,-0.4998693807,0.7142857143
M30,42,2025.09.30 03:00,GBP,15.1190066114,33.9765231242,0.6433072537,0.5010463478,0.5714285714
M30,42,2025.09.30 03:00,JPY,-4.3652499375,-10.9006787195,-0.1349060525,-0.5434910608,0.7142857143
M30,42,2025.09.30 03:00,CHF,-17.6540590007,-28.8611543736,-0.7211360132,-1.0636141517,0.7142857143
M30,42,2025.09.30 03:00,CAD,-27.7133427026,-48.5476661603,-1.0143260483,-0.6838427104,0.5714285714
M30,42,2025.09.30 03:00,AUD,19.4244253662,43.4619167596,0.7304819917,1.9347007723,1.0000000000
M30,42,2025.09.30 03:00,NZD,3.4439038735,1.8845889548,0.1506818484,-0.7708003484,0.7142857143
M30,43,2025.09.30 02:30,USD,2.1826569955,13.0923196023,0.0662035216,0.0049600142,0.4285714286
M30,43,2025.09.30 02:30,EUR,28.1617271745,34.9537541902,1.0081654913,1.3430863668,1.0000000000
M30,43,2025.09.30 02:30,GBP,25.3183978692,33.8139286484,1.0824444595,1.3031338701,0.7142857143
M30,43,2025.09.30 02:30,JPY,-38.7576891315,-45.4002360963,-1.2110787035,-1.6987038621,1.0000000000
M30,43,2025.09.30 02:30,CHF,-11.9420001247,-29.6786885918,-0.4913165459,0.1449890930,0.7142857143
M30,43,2025.09.30 02:30,CAD,-21.6902823649,-29.0606344715,-0.7882102208,-1.2563009254,0.8571428571
M30,43,2025.09.30 02:30,AUD,-6.6157076936,1.7987803077,-0.2580010384,0.0937967616,0.2857142857
M30,43,2025.09.30 02:30,NZD,23.3428972753,20.4807764109,1.0240468927,0.0650386818,0.7142857143
M30,44,2025.09.30 02:00,USD,-31.5742549048,-39.4211795540,-0.9719897248,-1.3461051579,0.8571428571
M30,44,2025.09.30 02:00,EUR,29.3359450128,34.0643766750,1.0056090157,1.0370261582,1.0000000000
M30,44,2025.09.30 02:00,GBP,24.4619748550,26.1754560541,1.0459978145,1.0946517383,0.8571428571
M30,44,2025.09.30 02:00,JPY,-6.4949672689,-13.8589381934,-0.2105688494,0.4621659919,0.4285714286
M30,44,2025.09.30 02:00,CHF,-12.4034364246,-20.7598861824,-0.5408244688,-1.4555195803,1.0000000000
M30,44,2025.09.30 02:00,CAD,-10.1361119653,-1.6508442408,-0.3680782610,-0.1774528460,0.5714285714
M30,44,2025.09.30 02:00,AUD,9.9871619054,30.4374809828,0.3826094643,1.0518282763,0.7142857143
M30,44,2025.09.30 02:00,NZD,-3.1763112097,-14.9864655413,-0.1364880700,-0.6665945806,0.5714285714
M30,45,2025.09.30 01:30,USD,-10.6157377383,-14.7704694962,-0.3153066003,-0.2291130299,0.7142857143
M30,45,2025.09.30 01:30,EUR,-1.4888548847,5.4295459802,-0.0525585986,-0.5504559155,0.5714285714
M30,45,2025.09.30 01:30,GBP,1.2100985390,-7.9620491622,0.0502316022,0.7484409364,0.7142857143
M30,45,2025.09.30 01:30,JPY,-1.0921587586,10.5736954351,-0.0352851486,-0.2751177831,0.5714285714
M30,45,2025.09.30 01:30,CHF,-13.6833097166,-21.6806709961,-0.5440070941,-1.5071846459,0.8571428571
M30,45,2025.09.30 01:30,CAD,18.1016229404,26.5534858311,0.6542868108,1.5013705829,1.0000000000
M30,45,2025.09.30 01:30,AUD,-4.5015321731,-5.9190085126,-0.1669340097,1.2592620006,0.8571428571
M30,45,2025.09.30 01:30,NZD,12.0698717920,7.7754709207,0.5180752098,-0.9472021455,0.8571428571
M30,46,2025.09.30 01:00,USD,6.6459779730,6.2103423008,0.1981327528,0.7668691212,0.7142857143
M30,46,2025.09.30 01:00,EUR,-5.8148722016,-9.1116995565,-0.2023184284,-0.7042597896,0.5714285714
M30,46,2025.09.30 01:00,GBP,3.8360247769,-10.5345658037,0.1594818537,1.6976127445,1.0000000000
M30,46,2025.09.30 01:00,JPY,-9.3627853607,-26.8902363323,-0.3010916802,0.2306833672,0.5714285714
M30,46,2025.09.30 01:00,CHF,-5.2662059343,3.3471499918,-0.2050617056,-1.6548236391,1.0000000000
M30,46,2025.09.30 01:00,CAD,1.0813764521,18.6066731872,0.0394145850,-0.1525810255,0.7142857143
M30,46,2025.09.30 01:00,AUD,-0.2164954701,6.4345235278,-0.0080019882,0.6835777799,0.7142857143
M30,46,2025.09.30 01:00,NZD,9.0969797646,11.9378126849,0.3905662723,-0.8670785586,0.7142857143
M30,47,2025.09.30 00:30,USD,16.1126462647,18.5066361550,0.4752415833,0.7223470401,0.8571428571
M30,47,2025.09.30 00:30,EUR,-4.4953285390,-16.4713082848,-0.1564346660,0.2243177457,0.5714285714
M30,47,2025.09.30 00:30,GBP,-13.7298176901,-27.8039506836,-0.5951664489,-0.5276015098,0.8571428571
M30,47,2025.09.30 00:30,JPY,27.1579116981,47.9209500272,0.8768302019,1.1359752935,0.8571428571
M30,47,2025.09.30 00:30,CHF,14.7396778043,14.9050608486,0.5935492727,1.1319995562,0.7142857143
M30,47,2025.09.30 00:30,CAD,-2.7409635393,23.4711766403,-0.0997580590,-0.4102585271,0.5714285714
M30,47,2025.09.30 00:30,AUD,-26.5896894260,-40.5123901859,-0.9736187134,-0.1851072186,0.5714285714
M30,47,2025.09.30 00:30,NZD,-10.4544365726,-20.0161745168,-0.4586987927,-2.0916723800,1.0000000000
M30,48,2025.09.30 00:00,USD,11.3395608375,7.9518552583,0.3346863972,0.0987350014,0.5714285714
M30,48,2025.09.30 00:00,EUR,-8.5807154626,-20.2975631832,-0.2994539146,-0.7021243448,0.7142857143
M30,48,2025.09.30 00:00,GBP,-18.8575165128,-31.4043249243,-0.8237585078,-1.0552442327,0.8571428571
M30,48,2025.09.30 00:00,JPY,6.5354287820,16.2409507713,0.2047013929,-0.0598286911,0.4285714286
M30,48,2025.09.30 00:00,CHF,11.2070953729,10.7526786889,0.4294347843,0.7948066452,0.5714285714
M30,48,2025.09.30 00:00,CAD,20.8343234577,32.8546690567,0.8199764016,2.1486719941,1.0000000000
M30,48,2025.09.30 00:00,AUD,-24.0374913935,-24.2656494350,-0.8627078463,-0.1758667750,0.4285714286
M30,48,2025.09.30 00:00,NZD,1.5593149187,8.1673837674,0.0688478960,-1.0491495972,0.7142857143
M30,49,2025.09.29 23:30,USD,-10.9096626068,-20.2204934902,-0.3176333354,-0.1405514732,0.7142857143
M30,49,2025.09.29 23:30,EUR,-6.7920270157,0.3767410238,-0.2380043307,-1.0546322292,0.8571428571
M30,49,2025.09.29 23:30,GBP,-8.4955307792,-25.3531457907,-0.3717933564,-0.8914059288,0.7142857143
M30,49,2025.09.29 23:30,JPY,6.6425469648,-12.2769989902,0.2196203809,1.5402671261,1.0000000000
M30,49,2025.09.29 23:30,CHF,17.7366884672,13.3367533257,0.6821423660,0.8711171375,0.8571428571
M30,49,2025.09.29 23:30,CAD,7.3703521066,10.4327045354,0.2912881418,0.6806674562,0.7142857143
M30,49,2025.09.29 23:30,AUD,-8.4144880013,5.9892432863,-0.2862578560,0.4905812268,0.5714285714
M30,49,2025.09.29 23:30,NZD,2.8621208644,27.7151960998,0.1293299046,-1.4960433154,0.8571428571
M30,50,2025.09.29 23:00,USD,7.8469246492,11.0960375366,0.2313695268,1.4564996123,1.0000000000
M30,50,2025.09.29 23:00,EUR,-4.7284316622,15.7414324105,-0.1649136584,-1.5865908538,1.0000000000
M30,50,2025.09.29 23:00,GBP,-1.7134811991,-13.1418218299,-0.0730365656,-1.0718798980,0.8571428571
M30,50,2025.09.29 23:00,JPY,7.3639709245,26.3304500729,0.2448500785,1.1067853996,0.8571428571
M30,50,2025.09.29 23:00,CHF,8.3564497578,13.0729118764,0.3357628820,-0.4399666435,0.5714285714
M30,50,2025.09.29 23:00,CAD,-8.4852677245,-23.5284353483,-0.3345293060,0.7457230019,0.7142857143
M30,50,2025.09.29 23:00,AUD,-20.4503190774,-41.9603256354,-0.6940434076,0.2230395832,0.2857142857
M30,50,2025.09.29 23:00,NZD,11.8101543316,12.3897509172,0.5663395217,-0.4336102015,0.4285714286
M30,51,2025.09.29 22:30,USD,4.1547317578,2.5305446218,0.1228070368,0.9129742310,0.8571428571
M30,51,2025.09.29 22:30,EUR,-6.9184008649,6.6566607687,-0.2459606000,-0.2978724075,0.7142857143
M30,51,2025.09.29 22:30,GBP,9.1721477012,9.5729503778,0.4085053710,0.4894781343,0.5714285714
M30,51,2025.09.29 22:30,JPY,-11.6658541937,-3.9285197095,-0.3935360448,-0.1127731833,0.5714285714
M30,51,2025.09.29 22:30,CHF,7.9973612794,-8.0228595080,0.3219659764,0.1809754853,0.5714285714
M30,51,2025.09.29 22:30,CAD,-8.4518628907,-14.8633927203,-0.3379207798,-0.6440941093,0.8571428571
M30,51,2025.09.29 22:30,AUD,1.4174763395,-1.9921145932,0.0487202086,1.5017361210,1.0000000000
M30,51,2025.09.29 22:30,NZD,4.2944008713,10.0467307627,0.2137733863,-2.0304242715,0.8571428571
M30,52,2025.09.29 22:00,USD,0.4356356723,7.3604514442,0.0128947769,-0.1926558321,0.5714285714
M30,52,2025.09.29 22:00,EUR,3.2968273549,28.1767410371,0.1137852445,0.1391494916,0.5714285714
M30,52,2025.09.29 22:00,GBP,14.3705905806,29.0746481293,0.6224668555,0.9976370240,0.8571428571
M30,52,2025.09.29 22:00,JPY,17.5274509716,28.5097309268,0.5813151436,1.4297811497,0.8571428571
M30,52,2025.09.29 22:00,CHF,-8.6133559260,-9.6796849994,-0.3374782999,-0.7725631359,0.7142857143
M30,52,2025.09.29 22:00,CAD,-17.5252967351,-40.8759435339,-0.7007171999,-0.2764080983,0.8571428571
M30,52,2025.09.29 22:00,AUD,-6.6510189979,-27.1820117898,-0.2265174515,0.6323228018,0.8571428571
M30,52,2025.09.29 22:00,NZD,-2.8408329203,-15.3839312144,-0.1386351991,-1.9572634008,1.0000000000
M30,53,2025.09.29 21:30,USD,-2.3939898903,-11.1209384792,-0.0712333222,-0.8117767216,0.7142857143
M30,53,2025.09.29 21:30,EUR,11.9759797458,48.0468329216,0.4128659268,0.5073206599,0.7142857143
M30,53,2025.09.29 21:30,GBP,14.0741329936,31.3288954682,0.6065248886,0.7497089758,0.8571428571
M30,53,2025.09.29 21:30,JPY,-20.7630383291,-17.3981814572,-0.7566307074,-1.4220281196,1.0000000000
M30,53,2025.09.29 21:30,CHF,-0.1653830443,9.8632177241,-0.0064797831,-0.4318531603,0.5714285714
M30,53,2025.09.29 21:30,CAD,-26.2121401797,-77.2352105792,-1.0469261450,-0.0514279037,0.4285714286
M30,53,2025.09.29 21:30,AUD,13.9227007598,-3.6424078955,0.4971932087,2.0036828455,1.0000000000
M30,53,2025.09.29 21:30,NZD,9.5617379442,20.1577922972,0.4462868005,-0.5436265760,0.8571428571
M30,54,2025.09.29 21:00,USD,3.3877055792,31.8981553925,0.1006782910,-0.9859318577,1.0000000000
M30,54,2025.09.29 21:00,EUR,11.7168477206,27.9252268084,0.4046487712,0.1490725912,0.5714285714
M30,54,2025.09.29 21:00,GBP,12.5468084115,27.2155092398,0.5232108689,0.7917467399,0.8571428571
M30,54,2025.09.29 21:00,JPY,-9.7055219893,-15.0102150113,-0.3569469605,-0.6793039270,0.7142857143
M30,54,2025.09.29 21:00,CHF,0.4544166840,-2.8218365827,0.0178130620,-0.3109975494,0.5714285714
M30,54,2025.09.29 21:00,CAD,-12.0203455989,-38.5366779214,-0.4801856706,0.0604076779,0.7142857143
M30,54,2025.09.29 21:00,AUD,0.2281580415,-27.1672890839,0.0081407195,2.1217785033,1.0000000000
M30,54,2025.09.29 21:00,NZD,-6.6080688486,-3.5028728415,-0.2931511687,-1.1467721782,0.8571428571
M30,55,2025.09.29 20:30,USD,9.3108308834,1.4185226679,0.2859457610,0.6613622406,0.7142857143
M30,55,2025.09.29 20:30,EUR,-7.1687680395,11.9666910609,-0.2447804095,-0.6974012152,0.8571428571
M30,55,2025.09.29 20:30,GBP,16.8576150115,58.2291100727,0.7176083867,-0.3817676609,0.5714285714
M30,55,2025.09.29 20:30,JPY,18.9195459549,30.7686579483,0.7486607133,1.2656185752,1.0000000000
M30,55,2025.09.29 20:30,CHF,4.3999351415,-10.8191582151,0.1719935803,-0.3382533437,0.7142857143
M30,55,2025.09.29 20:30,CAD,-3.0623524289,-26.4075597315,-0.1223673804,0.2249184641,0.5714285714
M30,55,2025.09.29 20:30,AUD,-14.4037312876,-42.1502949446,-0.4946396847,1.1970444832,0.8571428571
M30,55,2025.09.29 20:30,NZD,-24.8530752354,-23.0059688586,-1.1300108982,-1.9315215433,1.0000000000
M30,56,2025.09.29 20:00,USD,-3.2491128874,11.4032768747,-0.0966918118,0.5610781763,0.7142857143
M30,56,2025.09.29 20:00,EUR,-20.4698640727,-37.2406438037,-0.6992696974,-0.8836078730,1.0000000000
M30,56,2025.09.29 20:00,GBP,11.4283406308,35.9259059564,0.4874703551,-0.7025848853,0.5714285714
M30,56,2025.09.29 20:00,JPY,-18.9664791483,-39.1682359698,-0.7679687390,0.3264239023,0.5714285714
M30,56,2025.09.29 20:00,CHF,-4.7164621186,-29.4293533355,-0.1855783469,-0.9345715825,0.8571428571
M30,56,2025.09.29 20:00,CAD,15.0431676238,13.6542128078,0.6005977841,1.1790353423,0.8571428571
M30,56,2025.09.29 20:00,AUD,21.5100065580,25.8903044076,0.7379358936,1.6302422661,1.0000000000
M30,56,2025.09.29 20:00,NZD,-0.5795965856,18.9645330625,-0.0257041163,-1.1760153462,0.7142857143
M30,57,2025.09.29 19:30,USD,1.6241871360,14.3037862380,0.0470688938,0.4254606499,0.5714285714
M30,57,2025.09.29 19:30,EUR,-13.5750616336,-20.9892385540,-0.4765515519,0.3705922557,0.5714285714
M30,57,2025.09.29 19:30,GBP,-0.4008026766,3.4673050059,-0.0171612725,-0.4078355451,0.7142857143
M30,57,2025.09.29 19:30,JPY,-7.7373344842,-12.8460619696,-0.3120595766,0.9687243053,0.8571428571
M30,57,2025.09.29 19:30,CHF,16.0202207874,10.4026203972,0.6260997066,-0.5725854143,0.8571428571
M30,57,2025.09.29 19:30,CAD,6.4115298296,10.4412265792,0.2559267789,0.2053910923,0.5714285714
M30,57,2025.09.29 19:30,AUD,3.4095909327,-13.8673392651,0.1151032272,1.1958434162,1.0000000000
M30,57,2025.09.29 19:30,NZD,-5.7523298914,9.0877015685,-0.2525650238,-2.1855907600,1.0000000000
M30,58,2025.09.29 19:00,USD,-6.9248157720,-7.8699347069,-0.2011709208,-0.2164052515,0.5714285714
M30,58,2025.09.29 19:00,EUR,-24.8799136822,-51.2484152767,-0.8750219671,-0.2535319812,0.7142857143
M30,58,2025.09.29 19:00,GBP,-14.7040575487,-32.6743457871,-0.6298755539,-0.7661736614,0.7142857143
M30,58,2025.09.29 19:00,JPY,-10.9822799552,-4.3011377732,-0.4659481559,-0.7498928082,0.7142857143
M30,58,2025.09.29 19:00,CHF,1.0663290734,-21.3967943378,0.0409212534,0.3078992754,0.7142857143
M30,58,2025.09.29 19:00,CAD,23.3506467988,49.4526909289,0.9595442935,1.7492403290,1.0000000000
M30,58,2025.09.29 19:00,AUD,20.5309927918,42.1239094910,0.6923094324,1.3027808727,0.8571428571
