tf,bar_time,currency,S,vel3,vel6,vel12,acel6,pers12,efic12
D1,2025.09.09 00:00,EUR,41.4285714286,-17.6190476190,-20.9523809524,-25.7142857143,-16.1904761905,0.5833333333,0.2571428571
D1,2025.09.09 00:00,GBP,49.5238095238,2.8571428571,-8.5714285714,-10.4761904762,-6.6666666667,0.5000000000,0.1057692308
D1,2025.09.09 00:00,JPY,53.3333333333,14.2857142857,18.5714285714,-3.3333333333,40.4761904762,0.5000000000,0.0247349823
D1,2025.09.09 00:00,CHF,57.6190476190,2.8571428571,-0.4761904762,-2.8571428571,1.9047619048,0.4166666667,0.0326086957
D1,2025.09.09 00:00,CAD,27.6190476190,-16.1904761905,-10.9523809524,-0.9523809524,-20.9523809524,0.6666666667,0.0069444444
D1,2025.09.09 00:00,AUD,71.4285714286,14.2857142857,-1.9047619048,17.1428571429,-20.9523809524,0.3333333333,0.1935483871
D1,2025.09.09 00:00,NZD,61.4285714286,27.1428571429,18.0952380952,24.7619047619,11.4285714286,0.5000000000,0.2795698925
M30,2025.09.03 12:30,USD,28.0952380952,-8.0952380952,-36.6666666667,-38.5714285714,-34.7619047619,0.5000000000,0.3103448276
M30,2025.09.03 12:30,EUR,51.9047619048,-23.3333333333,0.0000000000,8.5714285714,-8.5714285714,nan,0.1000000000
M30,2025.09.03 12:30,GBP,60.9523809524,12.3809523810,0.4761904762,20.4761904762,-19.5238095238,0.6666666667,0.2375690608
M30,2025.09.03 12:30,JPY,52.8571428571,11.9047619048,-3.8095238095,23.8095238095,-31.4285714286,0.4166666667,0.1968503937
M30,2025.09.03 12:30,CHF,71.9047619048,19.5238095238,6.1904761905,24.7619047619,-12.3809523810,0.6666666667,0.2988505747
M30,2025.09.03 12:30,CAD,24.7619047619,-1.9047619048,-21.9047619048,-26.6666666667,-17.1428571429,0.5000000000,0.2568807339
M30,2025.09.03 12:30,AUD,61.9047619048,5.2380952381,35.2380952381,-4.7619047619,75.2380952381,0.4166666667,0.0316455696
M30,2025.09.03 12:30,NZD,47.6190476190,-15.7142857143,20.4761904762,-7.6190476190,48.5714285714,0.5000000000,0.0592592593
H1,2025.09.03 12:00,USD,39.5238095238,-22.3809523810,-27.1428571429,-21.4285714286,-32.8571428571,0.5833333333,0.2307692308
H1,2025.09.03 12:00,EUR,52.3809523810,-8.5714285714,6.6666666667,10.9523809524,2.3809523810,0.7500000000,0.1270718232
H1,2025.09.03 12:00,GBP,64.7619047619,10.4761904762,20.0000000000,21.4285714286,18.5714285714,0.5833333333,0.3146853147
H1,2025.09.03 12:00,JPY,39.0476190476,-3.3333333333,13.3333333333,-22.8571428571,49.5238095238,0.5000000000,0.1395348837
H1,2025.09.03 12:00,CHF,61.9047619048,7.1428571429,17.1428571429,1.4285714286,32.8571428571,0.5833333333,0.0152284264
H1,2025.09.03 12:00,CAD,23.8095238095,-22.3809523810,-26.6666666667,-31.4285714286,-21.9047619048,0.7272727273,0.6000000000
H1,2025.09.03 12:00,AUD,72.3809523810,30.0000000000,9.5238095238,30.4761904762,-11.4285714286,0.4166666667,0.1641025641
H1,2025.09.03 12:00,NZD,46.1904761905,9.0476190476,-12.8571428571,11.4285714286,-37.1428571429,0.5000000000,0.0839160839
H4,2025.09.03 08:00,USD,58.5714285714,-7.6190476190,-21.4285714286,35.7142857143,-78.5714285714,0.4166666667,0.2508361204
H4,2025.09.03 08:00,EUR,68.0952380952,28.5714285714,8.5714285714,-13.3333333333,30.4761904762,0.3333333333,0.1196581197
H4,2025.09.03 08:00,GBP,53.8095238095,20.0000000000,29.0476190476,6.6666666667,51.4285714286,0.6666666667,0.0588235294
H4,2025.09.03 08:00,JPY,30.9523809524,-13.3333333333,6.1904761905,-0.9523809524,13.3333333333,0.5833333333,0.0086206897
H4,2025.09.03 08:00,CHF,50.0000000000,3.8095238095,-0.9523809524,-5.2380952381,3.3333333333,0.3333333333,0.0347003155
H4,2025.09.03 08:00,CAD,36.6666666667,-26.6666666667,-34.7619047619,8.5714285714,-78.0952380952,0.4545454545,0.0750000000
H4,2025.09.03 08:00,AUD,60.0000000000,-1.9047619048,10.0000000000,-5.7142857143,25.7142857143,0.5000000000,0.0550458716
H4,2025.09.03 08:00,NZD,41.9047619048,-2.8571428571,3.3333333333,-25.7142857143,32.3809523810,0.3333333333,0.2500000000
D1,2025.09.02 00:00,USD,65.7142857143,37.6190476190,16.1904761905,16.6666666667,15.7142857143,0.5454545455,0.1147540984
D1,2025.09.02 00:00,EUR,47.1428571429,-1.4285714286,3.8095238095,-25.7142857143,33.3333333333,0.3636363636,0.2547169811
D1,2025.09.02 00:00,GBP,33.3333333333,-14.7619047619,-21.9047619048,-35.2380952381,-8.5714285714,0.6363636364,0.3978494624
D1,2025.09.02 00:00,JPY,26.6666666667,-27.6190476190,-25.2380952381,-37.1428571429,-13.3333333333,0.5833333333,0.2617449664
D1,2025.09.02 00:00,CHF,63.3333333333,5.2380952381,5.7142857143,17.1428571429,-5.7142857143,0.6666666667,0.2400000000
D1,2025.09.02 00:00,CAD,64.7619047619,10.0000000000,17.1428571429,35.7142857143,-1.4285714286,0.5000000000,0.2542372881
D1,2025.09.02 00:00,AUD,65.2380952381,-2.8571428571,4.7619047619,21.9047619048,-12.3809523810,0.6666666667,0.2421052632
D1,2025.09.02 00:00,NZD,33.8095238095,-6.1904761905,-0.4761904762,6.6666666667,-7.6190476190,0.5833333333,0.0707070707
M30,2025.08.27 12:30,USD,78.0952380952,-1.9047619048,15.2380952381,-1.9047619048,32.3809523810,0.4166666667,0.0181818182
M30,2025.08.27 12:30,EUR,41.9047619048,10.4761904762,0.0000000000,-7.6190476190,7.6190476190,nan,0.1012658228
M30,2025.08.27 12:30,GBP,52.3809523810,-3.3333333333,-9.0476190476,7.6190476190,-25.7142857143,0.4545454545,0.1568627451
M30,2025.08.27 12:30,JPY,35.7142857143,-17.6190476190,-17.1428571429,6.6666666667,-40.9523809524,0.4166666667,0.0608695652
M30,2025.08.27 12:30,CHF,30.9523809524,-6.1904761905,-0.4761904762,-19.5238095238,18.5714285714,0.5000000000,0.1558935361
M30,2025.08.27 12:30,CAD,63.3333333333,-3.3333333333,0.4761904762,-5.7142857143,6.6666666667,0.5000000000,0.0845070423
M30,2025.08.27 12:30,AUD,53.3333333333,19.5238095238,0.0000000000,6.6666666667,-6.6666666667,nan,0.0578512397
M30,2025.08.27 12:30,NZD,44.2857142857,2.3809523810,10.9523809524,13.8095238095,8.0952380952,0.5833333333,0.1155378486
H1,2025.08.27 12:00,USD,76.6666666667,16.1904761905,1.9047619048,37.1428571429,-33.3333333333,0.6666666667,0.4642857143
H1,2025.08.27 12:00,EUR,41.9047619048,6.1904761905,2.8571428571,-2.8571428571,8.5714285714,0.3333333333,0.0303030303
H1,2025.08.27 12:00,GBP,51.4285714286,-4.2857142857,10.0000000000,8.5714285714,11.4285714286,0.3333333333,0.2000000000
H1,2025.08.27 12:00,JPY,38.0952380952,-19.0476190476,15.2380952381,-36.1904761905,66.6666666667,0.5000000000,0.2878787879
H1,2025.08.27 12:00,CHF,37.6190476190,5.2380952381,-22.8571428571,-29.0476190476,-16.6666666667,0.6666666667,0.2711111111
H1,2025.08.27 12:00,CAD,62.8571428571,-1.4285714286,-4.7619047619,8.5714285714,-18.0952380952,0.5833333333,0.1084337349
H1,2025.08.27 12:00,AUD,49.5238095238,-12.3809523810,-5.7142857143,14.2857142857,-25.7142857143,0.5000000000,0.0937500000
H1,2025.08.27 12:00,NZD,41.9047619048,9.5238095238,3.3333333333,-0.4761904762,7.1428571429,0.5000000000,0.0046082949
H4,2025.08.27 08:00,USD,70.4761904762,26.6666666667,14.7619047619,44.2857142857,-14.7619047619,0.8333333333,0.2952380952
H4,2025.08.27 08:00,EUR,25.7142857143,3.3333333333,0.4761904762,-24.2857142857,25.2380952381,0.2500000000,0.1881918819
H4,2025.08.27 08:00,GBP,43.3333333333,3.3333333333,-14.2857142857,3.8095238095,-32.3809523810,0.4166666667,0.0434782609
H4,2025.08.27 08:00,JPY,52.8571428571,-5.7142857143,-12.3809523810,15.7142857143,-40.4761904762,0.4166666667,0.0973451327
H4,2025.08.27 08:00,CHF,50.0000000000,-16.6666666667,22.8571428571,-9.5238095238,55.2380952381,0.5000000000,0.0699300699
H4,2025.08.27 08:00,CAD,74.2857142857,28.0952380952,12.3809523810,27.1428571429,-2.3809523810,0.5833333333,0.2384937238
H4,2025.08.27 08:00,AUD,48.5714285714,-15.2380952381,-12.3809523810,-32.3809523810,7.6190476190,0.6666666667,0.4146341463
H4,2025.08.27 08:00,NZD,34.7619047619,-23.8095238095,-11.4285714286,-24.7619047619,1.9047619048,0.5833333333,0.2031250000
D1,2025.08.26 00:00,USD,40.9523809524,-29.0476190476,-18.0952380952,-7.6190476190,-28.5714285714,0.5000000000,0.0467836257
D1,2025.08.26 00:00,EUR,41.4285714286,-18.0952380952,-13.8095238095,-8.5714285714,-19.0476190476,0.5454545455,0.0810810811
D1,2025.08.26 00:00,GBP,56.6666666667,-2.3809523810,-3.3333333333,-12.3809523810,5.7142857143,0.5454545455,0.2600000000
D1,2025.08.26 00:00,JPY,63.8095238095,19.0476190476,22.3809523810,12.8571428571,31.9047619048,0.5833333333,0.0960854093
D1,2025.08.26 00:00,CHF,67.6190476190,10.0000000000,18.0952380952,39.0476190476,-2.8571428571,0.6666666667,0.4019607843
D1,2025.08.26 00:00,CAD,42.3809523810,-3.3333333333,-6.1904761905,0.9523809524,-13.3333333333,0.5833333333,0.0081300813
D1,2025.08.26 00:00,AUD,54.2857142857,13.8095238095,8.5714285714,-1.4285714286,18.5714285714,0.5454545455,0.0177514793
D1,2025.08.26 00:00,NZD,32.8571428571,10.0000000000,-7.6190476190,-22.8571428571,7.6190476190,0.6666666667,0.2033898305
M30,2025.08.20 12:30,USD,34.2857142857,-21.9047619048,-9.0476190476,-27.1428571429,9.0476190476,0.6363636364,0.3294797688
M30,2025.08.20 12:30,EUR,62.3809523810,6.1904761905,10.4761904762,10.0000000000,10.9523809524,0.4166666667,0.0893617021
M30,2025.08.20 12:30,GBP,51.4285714286,-11.4285714286,-2.3809523810,12.3809523810,-17.1428571429,0.5000000000,0.2096774194
M30,2025.08.20 12:30,JPY,52.8571428571,-7.6190476190,-12.8571428571,-17.1428571429,-8.5714285714,0.6666666667,0.1276595745
M30,2025.08.20 12:30,CHF,70.0000000000,11.4285714286,22.8571428571,8.5714285714,37.1428571429,0.5454545455,0.1071428571
M30,2025.08.20 12:30,CAD,33.3333333333,-9.0476190476,-21.9047619048,-29.0476190476,-14.7619047619,0.7500000000,0.3128205128
M30,2025.08.20 12:30,AUD,42.3809523810,19.5238095238,0.0000000000,19.0476190476,-19.0476190476,nan,0.1428571429
M30,2025.08.20 12:30,NZD,53.3333333333,12.8571428571,12.8571428571,23.3333333333,2.3809523810,0.5833333333,0.1672354949
H1,2025.08.20 12:00,USD,42.8571428571,-12.3809523810,-17.1428571429,-7.6190476190,-26.6666666667,0.4166666667,0.1095890411
H1,2025.08.20 12:00,EUR,51.4285714286,10.4761904762,0.0000000000,13.8095238095,-13.8095238095,0.4166666667,0.1400966184
H1,2025.08.20 12:00,GBP,51.9047619048,-10.4761904762,9.5238095238,4.7619047619,14.2857142857,0.5000000000,0.0806451613
H1,2025.08.20 12:00,JPY,64.7619047619,-12.8571428571,-1.9047619048,-12.8571428571,9.0476190476,0.5000000000,0.0764872521
H1,2025.08.20 12:00,CHF,63.3333333333,19.5238095238,3.8095238095,-6.1904761905,13.8095238095,0.5833333333,0.0548523207
H1,2025.08.20 12:00,CAD,39.0476190476,-18.0952380952,-20.4761904762,-12.3809523810,-28.5714285714,0.5000000000,0.1645569620
H1,2025.08.20 12:00,AUD,35.2380952381,2.8571428571,5.7142857143,7.1428571429,4.2857142857,0.5833333333,0.0710900474
H1,2025.08.20 12:00,NZD,51.4285714286,20.9523809524,20.4761904762,13.3333333333,27.6190476190,0.6363636364,0.1320754717
H4,2025.08.20 08:00,USD,65.7142857143,-5.7142857143,10.4761904762,6.6666666667,14.2857142857,0.5000000000,0.1076923077
H4,2025.08.20 08:00,EUR,52.8571428571,9.0476190476,-14.2857142857,2.8571428571,-31.4285714286,0.4000000000,0.0483870968
H4,2025.08.20 08:00,GBP,68.0952380952,22.3809523810,11.9047619048,14.7619047619,9.0476190476,0.5833333333,0.1483253589
H4,2025.08.20 08:00,JPY,61.4285714286,-10.0000000000,17.1428571429,10.4761904762,23.8095238095,0.4166666667,0.0932203390
H4,2025.08.20 08:00,CHF,62.8571428571,-2.8571428571,-10.9523809524,25.2380952381,-47.1428571429,0.2500000000,0.2015209125
H4,2025.08.20 08:00,CAD,39.0476190476,-2.8571428571,-4.7619047619,-23.3333333333,13.8095238095,0.4166666667,0.3161290323
H4,2025.08.20 08:00,AUD,25.7142857143,-0.4761904762,3.3333333333,-16.6666666667,23.3333333333,0.5000000000,0.1489361702
H4,2025.08.20 08:00,NZD,24.2857142857,-9.5238095238,-12.8571428571,-20.0000000000,-5.7142857143,0.5000000000,0.2187500000
D1,2025.08.19 00:00,USD,62.3809523810,4.7619047619,-0.9523809524,6.6666666667,-8.5714285714,0.4166666667,0.0564516129
D1,2025.08.19 00:00,EUR,61.4285714286,8.0952380952,5.2380952381,0.0000000000,10.4761904762,0.4166666667,0.0000000000
D1,2025.08.19 00:00,GBP,63.3333333333,-10.9523809524,-5.2380952381,34.7619047619,-45.2380952381,0.3333333333,0.4534161491
D1,2025.08.19 00:00,JPY,64.7619047619,3.3333333333,19.5238095238,-6.1904761905,45.2380952381,0.5000000000,0.0530612245
D1,2025.08.19 00:00,CHF,54.7619047619,10.9523809524,34.2857142857,-0.9523809524,69.5238095238,0.5000000000,0.0106382979
D1,2025.08.19 00:00,CAD,35.7142857143,-1.4285714286,-4.2857142857,-13.3333333333,4.7619047619,0.5833333333,0.1284403670
D1,2025.08.19 00:00,AUD,27.1428571429,-16.1904761905,-32.3809523810,-18.5714285714,-46.1904761905,0.5454545455,0.2689655172
D1,2025.08.19 00:00,NZD,30.4761904762,1.4285714286,-16.1904761905,-2.3809523810,-30.0000000000,0.5833333333,0.0210970464
M30,2025.08.13 12:30,USD,23.3333333333,1.4285714286,5.7142857143,-15.2380952381,26.6666666667,0.5454545455,0.1702127660
M30,2025.08.13 12:30,EUR,43.8095238095,0.9523809524,-11.4285714286,-25.7142857143,2.8571428571,0.5833333333,0.3750000000
M30,2025.08.13 12:30,GBP,68.0952380952,3.8095238095,11.9047619048,10.4761904762,13.3333333333,0.5000000000,0.2619047619
M30,2025.08.13 12:30,JPY,45.2380952381,-22.8571428571,2.3809523810,8.0952380952,-3.3333333333,0.4545454545,0.0661478599
M30,2025.08.13 12:30,CHF,50.0000000000,-21.4285714286,2.3809523810,0.4761904762,4.2857142857,0.5000000000,0.0033898305
M30,2025.08.13 12:30,CAD,34.2857142857,9.0476190476,0.9523809524,-0.4761904762,2.3809523810,0.5000000000,0.0052910053
M30,2025.08.13 12:30,AUD,65.2380952381,21.9047619048,-5.7142857143,14.2857142857,-25.7142857143,0.5000000000,0.0955414013
M30,2025.08.13 12:30,NZD,70.0000000000,7.1428571429,-6.1904761905,8.0952380952,-20.4761904762,0.5833333333,0.0776255708
H1,2025.08.13 12:00,USD,23.3333333333,1.4285714286,-12.8571428571,-14.2857142857,-11.4285714286,0.5454545455,0.2054794521
H1,2025.08.13 12:00,EUR,44.7619047619,-12.8571428571,-17.6190476190,-5.2380952381,-30.0000000000,0.6666666667,0.0614525140
H1,2025.08.13 12:00,GBP,68.5714285714,14.2857142857,17.6190476190,20.4761904762,14.7619047619,0.5833333333,0.3233082707
H1,2025.08.13 12:00,JPY,48.5714285714,4.7619047619,9.5238095238,-7.1428571429,26.1904761905,0.5833333333,0.0579150579
H1,2025.08.13 12:00,CHF,51.9047619048,4.7619047619,-2.8571428571,-19.5238095238,13.8095238095,0.4166666667,0.2455089820
H1,2025.08.13 12:00,CAD,28.0952380952,-1.9047619048,-14.7619047619,-18.5714285714,-10.9523809524,0.6666666667,0.4285714286
H1,2025.08.13 12:00,AUD,60.9523809524,-9.0476190476,6.6666666667,19.0476190476,-5.7142857143,0.4166666667,0.1754385965
H1,2025.08.13 12:00,NZD,73.8095238095,-1.4285714286,14.2857142857,25.2380952381,3.3333333333,0.4166666667,0.1808873720
H4,2025.08.13 08:00,USD,19.0476190476,-19.5238095238,-50.4761904762,-36.1904761905,-64.7619047619,0.6666666667,0.2900763359
H4,2025.08.13 08:00,EUR,54.2857142857,-4.2857142857,5.7142857143,-3.8095238095,15.2380952381,0.5833333333,0.0314960630
H4,2025.08.13 08:00,GBP,69.5238095238,10.9523809524,-9.5238095238,-4.2857142857,-14.7619047619,0.4166666667,0.0629370629
H4,2025.08.13 08:00,JPY,51.9047619048,10.4761904762,19.5238095238,0.0000000000,39.0476190476,0.4166666667,0.0000000000
H4,2025.08.13 08:00,CHF,60.9523809524,-10.4761904762,5.2380952381,38.0952380952,-27.6190476190,0.5000000000,0.3389830508
H4,2025.08.13 08:00,CAD,24.2857142857,-3.8095238095,-27.6190476190,-8.0952380952,-47.1428571429,0.6363636364,0.1140939597
H4,2025.08.13 08:00,AUD,51.9047619048,-4.7619047619,22.8571428571,-10.0000000000,55.7142857143,0.4166666667,0.0679611650
H4,2025.08.13 08:00,NZD,68.0952380952,21.4285714286,34.2857142857,24.2857142857,44.2857142857,0.5833333333,0.2588832487
D1,2025.08.12 00:00,USD,39.5238095238,-2.3809523810,-17.6190476190,-19.0476190476,-16.1904761905,0.4166666667,0.1574803150
D1,2025.08.12 00:00,EUR,65.2380952381,10.0000000000,5.7142857143,-4.2857142857,15.7142857143,0.4166666667,0.0282131661
D1,2025.08.12 00:00,GBP,76.1904761905,8.0952380952,39.5238095238,49.5238095238,29.5238095238,0.7500000000,0.6117647059
D1,2025.08.12 00:00,JPY,42.3809523810,-19.0476190476,-33.8095238095,12.8571428571,-80.4761904762,0.5833333333,0.0846394984
D1,2025.08.12 00:00,CHF,48.0952380952,19.0476190476,11.9047619048,-17.6190476190,41.4285714286,0.3333333333,0.1439688716
D1,2025.08.12 00:00,CAD,29.0476190476,-9.0476190476,-28.0952380952,-6.1904761905,-50.0000000000,0.5833333333,0.0548523207
D1,2025.08.12 00:00,AUD,55.2380952381,4.7619047619,13.8095238095,-2.8571428571,30.4761904762,0.4166666667,0.0483870968
D1,2025.08.12 00:00,NZD,44.2857142857,-11.4285714286,8.5714285714,-12.3809523810,29.5238095238,0.3636363636,0.1645569620
M30,2025.08.06 12:30,USD,46.1904761905,-23.8095238095,-2.3809523810,19.5238095238,-24.2857142857,0.5000000000,0.1744680851
M30,2025.08.06 12:30,EUR,68.5714285714,0.9523809524,19.5238095238,22.8571428571,16.1904761905,0.4166666667,0.2448979592
M30,2025.08.06 12:30,GBP,46.1904761905,2.3809523810,-4.2857142857,-5.7142857143,-2.8571428571,0.4166666667,0.0810810811
M30,2025.08.06 12:30,JPY,25.7142857143,4.7619047619,-14.7619047619,-36.1904761905,6.6666666667,0.6666666667,0.4634146341
M30,2025.08.06 12:30,CHF,43.3333333333,21.9047619048,19.5238095238,-18.0952380952,57.1428571429,0.4166666667,0.1532258065
M30,2025.08.06 12:30,CAD,53.8095238095,-4.2857142857,-5.2380952381,20.9523809524,-31.4285714286,0.4166666667,0.1833333333
M30,2025.08.06 12:30,AUD,56.6666666667,-9.5238095238,-18.5714285714,-5.2380952381,-31.9047619048,0.5000000000,0.0460251046
M30,2025.08.06 12:30,NZD,59.5238095238,7.6190476190,6.1904761905,1.9047619048,10.4761904762,0.4166666667,0.0238095238
H1,2025.08.06 12:00,USD,43.8095238095,4.2857142857,18.5714285714,7.6190476190,29.5238095238,0.5833333333,0.0963855422
H1,2025.08.06 12:00,EUR,70.0000000000,15.7142857143,20.4761904762,20.0000000000,20.9523809524,0.4166666667,0.2142857143
H1,2025.08.06 12:00,GBP,45.7142857143,0.4761904762,5.2380952381,-1.9047619048,12.3809523810,0.5833333333,0.0307692308
H1,2025.08.06 12:00,JPY,20.0000000000,-11.4285714286,-36.6666666667,-23.8095238095,-49.5238095238,0.5833333333,0.2212389381
H1,2025.08.06 12:00,CHF,45.7142857143,4.7619047619,-14.7619047619,-20.0000000000,-9.5238095238,0.4166666667,0.1653543307
H1,2025.08.06 12:00,CAD,52.8571428571,-5.2380952381,17.6190476190,-5.7142857143,40.9523809524,0.4166666667,0.0666666667
H1,2025.08.06 12:00,AUD,62.8571428571,-10.9523809524,-6.1904761905,18.0952380952,-30.4761904762,0.5000000000,0.1809523810
H1,2025.08.06 12:00,NZD,59.0476190476,2.3809523810,-4.2857142857,5.7142857143,-14.2857142857,0.4166666667,0.0465116279
H4,2025.08.06 08:00,USD,40.9523809524,2.8571428571,-17.1428571429,-6.1904761905,-28.0952380952,0.5000000000,0.0452961672
H4,2025.08.06 08:00,EUR,56.1904761905,-3.8095238095,-0.4761904762,-3.3333333333,2.3809523810,0.4166666667,0.0395480226
H4,2025.08.06 08:00,GBP,44.7619047619,-6.6666666667,-19.0476190476,-5.2380952381,-32.8571428571,0.6666666667,0.0666666667
H4,2025.08.06 08:00,JPY,37.1428571429,-18.0952380952,-10.4761904762,-20.0000000000,-0.9523809524,0.5833333333,0.1826086957
H4,2025.08.06 08:00,CHF,29.5238095238,-24.7619047619,-7.1428571429,-7.1428571429,-7.1428571429,0.5454545455,0.0943396226
H4,2025.08.06 08:00,CAD,57.6190476190,2.8571428571,3.8095238095,8.0952380952,-0.4761904762,0.5000000000,0.0798122066
H4,2025.08.06 08:00,AUD,76.1904761905,30.9523809524,25.7142857143,18.0952380952,33.3333333333,0.6666666667,0.1696428571
H4,2025.08.06 08:00,NZD,57.6190476190,16.6666666667,24.7619047619,15.7142857143,33.8095238095,0.7500000000,0.2024539877
D1,2025.08.05 00:00,USD,60.9523809524,-18.0952380952,-10.4761904762,3.8095238095,-24.7619047619,0.4166666667,0.0350877193
D1,2025.08.05 00:00,EUR,53.8095238095,18.5714285714,13.8095238095,2.8571428571,24.7619047619,0.5000000000,0.0206896552
D1,2025.08.05 00:00,GBP,46.1904761905,7.6190476190,8.0952380952,3.8095238095,12.3809523810,0.5833333333,0.0416666667
D1,2025.08.05 00:00,JPY,61.9047619048,35.7142857143,21.9047619048,39.5238095238,4.2857142857,0.4545454545,0.2237196765
D1,2025.08.05 00:00,CHF,37.1428571429,-19.0476190476,-1.4285714286,-27.6190476190,24.7619047619,0.5833333333,0.1907894737
D1,2025.08.05 00:00,CAD,60.9523809524,-6.6666666667,0.0000000000,8.5714285714,-8.5714285714,0.4166666667,0.0789473684
D1,2025.08.05 00:00,AUD,50.0000000000,3.8095238095,-4.2857142857,-7.1428571429,-1.4285714286,0.6666666667,0.0777202073
D1,2025.08.05 00:00,NZD,29.0476190476,-21.9047619048,-27.6190476190,-23.8095238095,-31.4285714286,0.6363636364,0.2941176471
M30,2025.07.30 12:30,USD,62.3809523810,8.5714285714,21.9047619048,16.6666666667,27.1428571429,0.5000000000,0.2147239264
