tf,anchor_shift,bar_time,pair,ifm_light
H4,73,2025.09.10 16:00,GBPCHF,76.6852848091
H4,73,2025.09.10 16:00,GBPJPY,48.5711154099
H4,73,2025.09.10 16:00,GBPNZD,26.6074529131
H4,73,2025.09.10 16:00,GBPUSD,44.0653946921
H4,73,2025.09.10 16:00,NZDCAD,68.5541200994
H4,73,2025.09.10 16:00,NZDCHF,86.6666666667
H4,73,2025.09.10 16:00,NZDJPY,58.7557727427
H4,73,2025.09.10 16:00,NZDUSD,64.4137410642
H4,73,2025.09.10 16:00,USDCAD,65.7618541584
H4,73,2025.09.10 16:00,USDCHF,61.7697811952
H4,73,2025.09.10 16:00,USDJPY,39.1123489137
H4,74,2025.09.10 12:00,AUDCAD,84.4459309477
H4,74,2025.09.10 12:00,AUDCHF,86.6666666667
H4,74,2025.09.10 12:00,AUDJPY,82.9990305308
H4,74,2025.09.10 12:00,AUDNZD,70.7857152662
H4,74,2025.09.10 12:00,AUDUSD,74.0590970443
H4,74,2025.09.10 12:00,CADCHF,58.3198682614
H4,74,2025.09.10 12:00,CADJPY,51.7177290878
H4,74,2025.09.10 12:00,CHFJPY,41.5350429459
H4,74,2025.09.10 12:00,EURAUD,20.0000000000
H4,74,2025.09.10 12:00,EURCAD,61.7169136398
H4,74,2025.09.10 12:00,EURCHF,58.7212465941
H4,74,2025.09.10 12:00,EURGBP,21.0026893346
H4,74,2025.09.10 12:00,EURJPY,44.9024403062
H4,74,2025.09.10 12:00,EURNZD,23.7089177967
H4,74,2025.09.10 12:00,EURUSD,31.2658788430
H4,74,2025.09.10 12:00,GBPAUD,20.5785432807
H4,74,2025.09.10 12:00,GBPCAD,73.4681141974
H4,74,2025.09.10 12:00,GBPCHF,71.3770865325
H4,74,2025.09.10 12:00,GBPJPY,62.6599658225
H4,74,2025.09.10 12:00,GBPNZD,34.9566150738
H4,74,2025.09.10 12:00,GBPUSD,64.1351514881
H4,74,2025.09.10 12:00,NZDCAD,73.5243521946
H4,74,2025.09.10 12:00,NZDCHF,86.6666666667
H4,74,2025.09.10 12:00,NZDJPY,64.6430051096
H4,74,2025.09.10 12:00,NZDUSD,69.5738222549
H4,74,2025.09.10 12:00,USDCAD,68.3700968722
H4,74,2025.09.10 12:00,USDCHF,64.7593856473
H4,74,2025.09.10 12:00,USDJPY,58.5751472591
H4,75,2025.09.10 08:00,AUDCAD,68.5214515054
H4,75,2025.09.10 08:00,AUDCHF,72.6966388713
H4,75,2025.09.10 08:00,AUDJPY,67.9280231236
H4,75,2025.09.10 08:00,AUDNZD,40.0619775766
H4,75,2025.09.10 08:00,AUDUSD,50.6289907159
H4,75,2025.09.10 08:00,CADCHF,57.0237668636
H4,75,2025.09.10 08:00,CADJPY,49.4563435581
H4,75,2025.09.10 08:00,CHFJPY,50.6693989092
H4,75,2025.09.10 08:00,EURAUD,20.0000000000
H4,75,2025.09.10 08:00,EURCAD,40.7181986532
H4,75,2025.09.10 08:00,EURCHF,41.9791316923
H4,75,2025.09.10 08:00,EURGBP,26.8494414152
H4,75,2025.09.10 08:00,EURJPY,43.9072885638
H4,75,2025.09.10 08:00,EURNZD,22.9773161837
H4,75,2025.09.10 08:00,EURUSD,30.6999758302
H4,75,2025.09.10 08:00,GBPAUD,21.6910745975
H4,75,2025.09.10 08:00,GBPCAD,50.6794261192
H4,75,2025.09.10 08:00,GBPCHF,52.4930279938
H4,75,2025.09.10 08:00,GBPJPY,54.5073950556
H4,75,2025.09.10 08:00,GBPNZD,27.5294536093
H4,75,2025.09.10 08:00,GBPUSD,41.2461463039
H4,75,2025.09.10 08:00,NZDCAD,65.7400149946
H4,75,2025.09.10 08:00,NZDCHF,73.3333333333
H4,75,2025.09.10 08:00,NZDJPY,64.6817904139
H4,75,2025.09.10 08:00,NZDUSD,48.3448548048
H4,75,2025.09.10 08:00,USDCAD,69.6112325392
H4,75,2025.09.10 08:00,USDCHF,61.7242749213
H4,75,2025.09.10 08:00,USDJPY,61.9371790105
H4,76,2025.09.10 04:00,AUDCAD,78.0690933116
H4,76,2025.09.10 04:00,AUDCHF,83.3333333333
H4,76,2025.09.10 04:00,AUDJPY,75.9808191145
H4,76,2025.09.10 04:00,AUDNZD,57.3663609542
H4,76,2025.09.10 04:00,AUDUSD,73.7348892331
H4,76,2025.09.10 04:00,CADCHF,52.9541730511
H4,76,2025.09.10 04:00,CADJPY,46.7949303988
H4,76,2025.09.10 04:00,CHFJPY,53.3286091597
H4,76,2025.09.10 04:00,EURAUD,16.6666666667
H4,76,2025.09.10 04:00,EURCAD,59.9668674855
H4,76,2025.09.10 04:00,EURCHF,52.2419007251
H4,76,2025.09.10 04:00,EURGBP,23.3333333333
H4,76,2025.09.10 04:00,EURJPY,45.8846416537
H4,76,2025.09.10 04:00,EURNZD,19.7387132311
H4,76,2025.09.10 04:00,EURUSD,57.9964272240
H4,76,2025.09.10 04:00,GBPAUD,25.1644505920
H4,76,2025.09.10 04:00,GBPCAD,67.9913137490
H4,76,2025.09.10 04:00,GBPCHF,62.0203867449
H4,76,2025.09.10 04:00,GBPJPY,62.1692004103
H4,76,2025.09.10 04:00,GBPNZD,25.1637820485
H4,76,2025.09.10 04:00,GBPUSD,66.9697278333
H4,76,2025.09.10 04:00,NZDCAD,75.4127727146
H4,76,2025.09.10 04:00,NZDCHF,83.3333333333
H4,76,2025.09.10 04:00,NZDJPY,72.6025557371
H4,76,2025.09.10 04:00,NZDUSD,71.7092019058
H4,76,2025.09.10 04:00,USDCAD,60.8647180011
H4,76,2025.09.10 04:00,USDCHF,43.6103416295
H4,76,2025.09.10 04:00,USDJPY,39.5944335975
H4,77,2025.09.10 00:00,AUDCAD,73.8942748493
H4,77,2025.09.10 00:00,AUDCHF,70.6939251512
H4,77,2025.09.10 00:00,AUDJPY,65.9136911976
H4,77,2025.09.10 00:00,AUDNZD,57.9770281564
H4,77,2025.09.10 00:00,AUDUSD,61.6007088778
H4,77,2025.09.10 00:00,CADCHF,49.6882211660
H4,77,2025.09.10 00:00,CADJPY,31.4267317358
H4,77,2025.09.10 00:00,CHFJPY,53.4268923432
H4,77,2025.09.10 00:00,EURAUD,16.6666666667
H4,77,2025.09.10 00:00,EURCAD,45.8149076092
H4,77,2025.09.10 00:00,EURCHF,45.3493219104
H4,77,2025.09.10 00:00,EURGBP,16.6666666667
H4,77,2025.09.10 00:00,EURJPY,22.5002843132
H4,77,2025.09.10 00:00,EURNZD,28.8150979535
H4,77,2025.09.10 00:00,EURUSD,31.5554347934
H4,77,2025.09.10 00:00,GBPAUD,24.2952991764
H4,77,2025.09.10 00:00,GBPCAD,72.3372068023
H4,77,2025.09.10 00:00,GBPCHF,62.1231676472
H4,77,2025.09.10 00:00,GBPJPY,49.8654876207
H4,77,2025.09.10 00:00,GBPNZD,47.5565137539
H4,77,2025.09.10 00:00,GBPUSD,45.2029580705
H4,77,2025.09.10 00:00,NZDCAD,72.3020211515
H4,77,2025.09.10 00:00,NZDCHF,77.4721408743
H4,77,2025.09.10 00:00,NZDJPY,67.1586243125
H4,77,2025.09.10 00:00,NZDUSD,61.5361279035
H4,77,2025.09.10 00:00,USDCAD,76.6666666667
H4,77,2025.09.10 00:00,USDCHF,62.3748820013
H4,77,2025.09.10 00:00,USDJPY,51.8764218125
H4,78,2025.09.09 20:00,AUDCAD,53.7289612828
H4,78,2025.09.09 20:00,AUDCHF,42.3685244261
H4,78,2025.09.09 20:00,AUDJPY,44.5009720187
H4,78,2025.09.09 20:00,AUDNZD,28.1066345240
H4,78,2025.09.09 20:00,AUDUSD,49.3931391769
H4,78,2025.09.09 20:00,CADCHF,37.3134426312
H4,78,2025.09.09 20:00,CADJPY,45.0289462613
H4,78,2025.09.09 20:00,CHFJPY,32.0887585342
H4,78,2025.09.09 20:00,EURAUD,17.7661175673
H4,78,2025.09.09 20:00,EURCAD,47.0966581864
H4,78,2025.09.09 20:00,EURCHF,29.1474398479
H4,78,2025.09.09 20:00,EURGBP,16.6666666667
H4,78,2025.09.09 20:00,EURJPY,44.9211660107
H4,78,2025.09.09 20:00,EURNZD,29.5816351411
H4,78,2025.09.09 20:00,EURUSD,42.0784744276
H4,78,2025.09.09 20:00,GBPAUD,30.6777663393
H4,78,2025.09.09 20:00,GBPCAD,52.4300604668
H4,78,2025.09.09 20:00,GBPCHF,42.0474887101
H4,78,2025.09.09 20:00,GBPJPY,50.8815057271
H4,78,2025.09.09 20:00,GBPNZD,34.2354316083
H4,78,2025.09.09 20:00,GBPUSD,47.2753049871
H4,78,2025.09.09 20:00,NZDCAD,51.7314976392
H4,78,2025.09.09 20:00,NZDCHF,48.2065993956
H4,78,2025.09.09 20:00,NZDJPY,38.9130694642
H4,78,2025.09.09 20:00,NZDUSD,49.0343816279
H4,78,2025.09.09 20:00,USDCAD,76.5941022700
H4,78,2025.09.09 20:00,USDCHF,54.8165794578
H4,78,2025.09.09 20:00,USDJPY,50.9228776419
H4,79,2025.09.09 16:00,AUDCAD,51.5534497923
H4,79,2025.09.09 16:00,AUDCHF,67.5257887116
H4,79,2025.09.09 16:00,AUDJPY,61.9835262826
H4,79,2025.09.09 16:00,AUDNZD,60.3844151423
H4,79,2025.09.09 16:00,AUDUSD,50.0910767755
H4,79,2025.09.09 16:00,CADCHF,53.1836625246
H4,79,2025.09.09 16:00,CADJPY,46.2428735498
H4,79,2025.09.09 16:00,CHFJPY,51.8446914610
H4,79,2025.09.09 16:00,EURAUD,35.1037346565
H4,79,2025.09.09 16:00,EURCAD,46.2943497495
H4,79,2025.09.09 16:00,EURCHF,59.4002049999
H4,79,2025.09.09 16:00,EURGBP,20.3249397880
H4,79,2025.09.09 16:00,EURJPY,45.7587228109
H4,79,2025.09.09 16:00,EURNZD,39.2992425142
H4,79,2025.09.09 16:00,EURUSD,37.7709746677
H4,79,2025.09.09 16:00,GBPAUD,41.8766779180
H4,79,2025.09.09 16:00,GBPCAD,50.7535243631
H4,79,2025.09.09 16:00,GBPCHF,58.9299464231
H4,79,2025.09.09 16:00,GBPJPY,57.5104868582
H4,79,2025.09.09 16:00,GBPNZD,43.7229416540
H4,79,2025.09.09 16:00,GBPUSD,41.5568434874
H4,79,2025.09.09 16:00,NZDCAD,44.0815881573
H4,79,2025.09.09 16:00,NZDCHF,68.8748374824
H4,79,2025.09.09 16:00,NZDJPY,57.1075062771
H4,79,2025.09.09 16:00,NZDUSD,42.8590258441
H4,79,2025.09.09 16:00,USDCAD,62.4228147692
H4,79,2025.09.09 16:00,USDCHF,53.9266731775
H4,79,2025.09.09 16:00,USDJPY,47.7844073525
H4,80,2025.09.09 12:00,AUDCAD,57.7476795399
H4,80,2025.09.09 12:00,AUDCHF,59.3572201320
H4,80,2025.09.09 12:00,AUDJPY,39.7257984433
H4,80,2025.09.09 12:00,AUDNZD,35.2778993268
H4,80,2025.09.09 12:00,AUDUSD,50.4940001408
H4,80,2025.09.09 12:00,CADCHF,44.0010776639
H4,80,2025.09.09 12:00,CADJPY,20.1950318234
H4,80,2025.09.09 12:00,CHFJPY,37.4272177865
H4,80,2025.09.09 12:00,EURAUD,20.0000000000
H4,80,2025.09.09 12:00,EURCAD,48.8301507586
H4,80,2025.09.09 12:00,EURCHF,43.2894213630
H4,80,2025.09.09 12:00,EURGBP,20.0000000000
H4,80,2025.09.09 12:00,EURJPY,20.0000000000
H4,80,2025.09.09 12:00,EURNZD,29.1264096904
H4,80,2025.09.09 12:00,EURUSD,48.2503780270
H4,80,2025.09.09 12:00,GBPAUD,52.4847251493
H4,80,2025.09.09 12:00,GBPCAD,73.8672824694
H4,80,2025.09.09 12:00,GBPCHF,49.1946271610
H4,80,2025.09.09 12:00,GBPJPY,25.0676963235
H4,80,2025.09.09 12:00,GBPNZD,34.5659697194
H4,80,2025.09.09 12:00,GBPUSD,53.1410069905
H4,80,2025.09.09 12:00,NZDCAD,70.2454303581
H4,80,2025.09.09 12:00,NZDCHF,72.9859835110
H4,80,2025.09.09 12:00,NZDJPY,46.7160138076
H4,80,2025.09.09 12:00,NZDUSD,56.4102724368
H4,80,2025.09.09 12:00,USDCAD,63.4607249389
H4,80,2025.09.09 12:00,USDCHF,57.2447559865
H4,80,2025.09.09 12:00,USDJPY,34.1050598591
D1,1,2025.09.25 00:00,AUDCAD,43.7385928114
D1,1,2025.09.25 00:00,AUDCHF,36.6852379091
D1,1,2025.09.25 00:00,AUDJPY,67.0192140545
D1,1,2025.09.25 00:00,AUDNZD,73.3333333333
D1,1,2025.09.25 00:00,AUDUSD,32.5657744620
D1,1,2025.09.25 00:00,CADCHF,47.6097091512
D1,1,2025.09.25 00:00,CADJPY,75.7620631522
D1,1,2025.09.25 00:00,CHFJPY,73.4130551242
D1,1,2025.09.25 00:00,EURAUD,43.6230901198
D1,1,2025.09.25 00:00,EURCAD,45.0878758246
D1,1,2025.09.25 00:00,EURCHF,33.0037327916
D1,1,2025.09.25 00:00,EURGBP,75.2725794806
D1,1,2025.09.25 00:00,EURJPY,74.6162268270
D1,1,2025.09.25 00:00,EURNZD,76.1537442715
D1,1,2025.09.25 00:00,EURUSD,31.7409055217
D1,1,2025.09.25 00:00,GBPAUD,31.4081253481
D1,1,2025.09.25 00:00,GBPCAD,32.8320761669
D1,1,2025.09.25 00:00,GBPCHF,17.3284283156
D1,1,2025.09.25 00:00,GBPJPY,49.0808042977
D1,1,2025.09.25 00:00,GBPNZD,76.3369022121
D1,1,2025.09.25 00:00,GBPUSD,16.7774267335
D1,1,2025.09.25 00:00,NZDCAD,22.3555726884
D1,1,2025.09.25 00:00,NZDCHF,23.3333333333
D1,1,2025.09.25 00:00,NZDJPY,29.5570529293
D1,1,2025.09.25 00:00,NZDUSD,16.6666666667
D1,1,2025.09.25 00:00,USDCAD,83.3333333333
D1,1,2025.09.25 00:00,USDCHF,67.0723743832
D1,1,2025.09.25 00:00,USDJPY,83.3333333333
D1,2,2025.09.24 00:00,AUDCAD,66.2599331046
D1,2,2025.09.24 00:00,AUDCHF,48.5391738741
D1,2,2025.09.24 00:00,AUDJPY,70.8566772639
D1,2,2025.09.24 00:00,AUDNZD,83.3333333333
D1,2,2025.09.24 00:00,AUDUSD,44.2546319436
D1,2,2025.09.24 00:00,CADCHF,30.6088340779
D1,2,2025.09.24 00:00,CADJPY,65.5068639142
D1,2,2025.09.24 00:00,CHFJPY,79.3020427750
D1,2,2025.09.24 00:00,EURAUD,41.5474032223
D1,2,2025.09.24 00:00,EURCAD,56.7873707610
D1,2,2025.09.24 00:00,EURCHF,30.9960543416
D1,2,2025.09.24 00:00,EURGBP,63.0051745468
D1,2,2025.09.24 00:00,EURJPY,81.2535149613
D1,2,2025.09.24 00:00,EURNZD,76.6666666667
D1,2,2025.09.24 00:00,EURUSD,41.5986975795
D1,2,2025.09.24 00:00,GBPAUD,27.8797155497
D1,2,2025.09.24 00:00,GBPCAD,45.5456852219
D1,2,2025.09.24 00:00,GBPCHF,24.1399281000
D1,2,2025.09.24 00:00,GBPJPY,70.0164842659
D1,2,2025.09.24 00:00,GBPNZD,76.3060717582
D1,2,2025.09.24 00:00,GBPUSD,27.7919789913
D1,2,2025.09.24 00:00,NZDCAD,34.3353735141
D1,2,2025.09.24 00:00,NZDCHF,16.6666666667
D1,2,2025.09.24 00:00,NZDJPY,31.2898251465
D1,2,2025.09.24 00:00,NZDUSD,19.7512046991
D1,2,2025.09.24 00:00,USDCAD,83.1717185359
D1,2,2025.09.24 00:00,USDCHF,57.3672800121
D1,2,2025.09.24 00:00,USDJPY,80.3139793802
D1,3,2025.09.23 00:00,AUDCAD,61.2882723340
D1,3,2025.09.23 00:00,AUDCHF,32.6779759376
D1,3,2025.09.23 00:00,AUDJPY,47.7371978330
D1,3,2025.09.23 00:00,AUDNZD,76.6666666667
D1,3,2025.09.23 00:00,AUDUSD,59.0821846106
D1,3,2025.09.23 00:00,CADCHF,29.9928799947
D1,3,2025.09.23 00:00,CADJPY,39.3477581371
D1,3,2025.09.23 00:00,CHFJPY,78.0885794802
D1,3,2025.09.23 00:00,EURAUD,67.0787810665
D1,3,2025.09.23 00:00,EURCAD,72.7826972057
D1,3,2025.09.23 00:00,EURCHF,58.4054719680
D1,3,2025.09.23 00:00,EURGBP,76.6666666667
D1,3,2025.09.23 00:00,EURJPY,72.9937665523
D1,3,2025.09.23 00:00,EURNZD,83.3333333333
D1,3,2025.09.23 00:00,EURUSD,66.0806521502
D1,3,2025.09.23 00:00,GBPAUD,52.2367414466
D1,3,2025.09.23 00:00,GBPCAD,59.7570291648
D1,3,2025.09.23 00:00,GBPCHF,24.5143505064
D1,3,2025.09.23 00:00,GBPJPY,58.9482424287
D1,3,2025.09.23 00:00,GBPNZD,74.5331048732
D1,3,2025.09.23 00:00,GBPUSD,55.6972031800
D1,3,2025.09.23 00:00,NZDCAD,48.9074519990
D1,3,2025.09.23 00:00,NZDCHF,16.6666666667
D1,3,2025.09.23 00:00,NZDJPY,25.3640967295
D1,3,2025.09.23 00:00,NZDUSD,31.8843270555
D1,3,2025.09.23 00:00,USDCAD,66.6211547222
D1,3,2025.09.23 00:00,USDCHF,33.0225249557
D1,3,2025.09.23 00:00,USDJPY,46.7069744122
D1,4,2025.09.22 00:00,AUDCAD,66.4670856589
D1,4,2025.09.22 00:00,AUDCHF,36.4954304844
D1,4,2025.09.22 00:00,AUDJPY,49.5461625528
D1,4,2025.09.22 00:00,AUDNZD,76.6666666667
D1,4,2025.09.22 00:00,AUDUSD,58.8037531878
D1,4,2025.09.22 00:00,CADCHF,34.8704719359
D1,4,2025.09.22 00:00,CADJPY,43.1000664224
D1,4,2025.09.22 00:00,CHFJPY,69.9047458351
D1,4,2025.09.22 00:00,EURAUD,68.1560255182
D1,4,2025.09.22 00:00,EURCAD,73.9964325763
D1,4,2025.09.22 00:00,EURCHF,53.6777956157
D1,4,2025.09.22 00:00,EURGBP,83.3333333333
D1,4,2025.09.22 00:00,EURJPY,79.0566738591
D1,4,2025.09.22 00:00,EURNZD,83.3333333333
D1,4,2025.09.22 00:00,EURUSD,72.8620989785
D1,4,2025.09.22 00:00,GBPAUD,47.9140721721
D1,4,2025.09.22 00:00,GBPCAD,60.3926752076
D1,4,2025.09.22 00:00,GBPCHF,23.3333333333
D1,4,2025.09.22 00:00,GBPJPY,43.7046480355
D1,4,2025.09.22 00:00,GBPNZD,54.8101574294
D1,4,2025.09.22 00:00,GBPUSD,52.7745664128
D1,4,2025.09.22 00:00,NZDCAD,48.7419424487
D1,4,2025.09.22 00:00,NZDCHF,23.3333333333
D1,4,2025.09.22 00:00,NZDJPY,36.5808660458
D1,4,2025.09.22 00:00,NZDUSD,46.4675713841
D1,4,2025.09.22 00:00,USDCAD,65.3723938602
D1,4,2025.09.22 00:00,USDCHF,35.9212007885
D1,4,2025.09.22 00:00,USDJPY,52.0030060785
D1,5,2025.09.19 00:00,AUDCAD,42.7535617589
D1,5,2025.09.19 00:00,AUDCHF,39.4478351669
D1,5,2025.09.19 00:00,AUDJPY,44.1470551693
D1,5,2025.09.19 00:00,AUDNZD,76.6666666667
D1,5,2025.09.19 00:00,AUDUSD,40.5255361474
D1,5,2025.09.19 00:00,CADCHF,55.7886049899
D1,5,2025.09.19 00:00,CADJPY,66.8883204987
D1,5,2025.09.19 00:00,CHFJPY,50.8543567054
D1,5,2025.09.19 00:00,EURAUD,57.3513592082
D1,5,2025.09.19 00:00,EURCAD,41.6065792727
D1,5,2025.09.19 00:00,EURCHF,52.4298209634
D1,5,2025.09.19 00:00,EURGBP,83.3333333333
D1,5,2025.09.19 00:00,EURJPY,51.9254773891
D1,5,2025.09.19 00:00,EURNZD,76.6666666667
D1,5,2025.09.19 00:00,EURUSD,50.3097813945
D1,5,2025.09.19 00:00,GBPAUD,28.1590730406
D1,5,2025.09.19 00:00,GBPCAD,30.3591985741
D1,5,2025.09.19 00:00,GBPCHF,16.6666666667
D1,5,2025.09.19 00:00,GBPJPY,41.6272175055
D1,5,2025.09.19 00:00,GBPNZD,56.6210344576
D1,5,2025.09.19 00:00,GBPUSD,33.2048464511
D1,5,2025.09.19 00:00,NZDCAD,26.9981971761
D1,5,2025.09.19 00:00,NZDCHF,23.3333333333
D1,5,2025.09.19 00:00,NZDJPY,31.5943114567
D1,5,2025.09.19 00:00,NZDUSD,34.6648225637
D1,5,2025.09.19 00:00,USDCAD,39.8417165696
D1,5,2025.09.19 00:00,USDCHF,55.5726764745
D1,5,2025.09.19 00:00,USDJPY,63.6362898739
D1,6,2025.09.18 00:00,AUDCAD,40.9673507516
D1,6,2025.09.18 00:00,AUDCHF,41.8379557383
D1,6,2025.09.18 00:00,AUDJPY,67.5698184405
D1,6,2025.09.18 00:00,AUDNZD,86.6666666667
D1,6,2025.09.18 00:00,AUDUSD,42.2765407640
D1,6,2025.09.18 00:00,CADCHF,50.5137196991
D1,6,2025.09.18 00:00,CADJPY,71.5172269135
D1,6,2025.09.18 00:00,CHFJPY,76.4831836413
D1,6,2025.09.18 00:00,EURAUD,57.5943928363
D1,6,2025.09.18 00:00,EURCAD,55.7517326221
D1,6,2025.09.18 00:00,EURCHF,50.8552022685
D1,6,2025.09.18 00:00,EURGBP,76.9061745186
D1,6,2025.09.18 00:00,EURJPY,86.6666666667
D1,6,2025.09.18 00:00,EURNZD,83.1340718637
D1,6,2025.09.18 00:00,EURUSD,54.2030874285
D1,6,2025.09.18 00:00,GBPAUD,50.3238891235
D1,6,2025.09.18 00:00,GBPCAD,44.0568028035
D1,6,2025.09.18 00:00,GBPCHF,26.7947554871
D1,6,2025.09.18 00:00,GBPJPY,83.3333333333
D1,6,2025.09.18 00:00,GBPNZD,74.4100999776
D1,6,2025.09.18 00:00,GBPUSD,50.2106124995
D1,6,2025.09.18 00:00,NZDCAD,39.6554049035
D1,6,2025.09.18 00:00,NZDCHF,16.6666666667
D1,6,2025.09.18 00:00,NZDJPY,39.1385558369
D1,6,2025.09.18 00:00,NZDUSD,40.7878441886
D1,6,2025.09.18 00:00,USDCAD,52.7054012092
D1,6,2025.09.18 00:00,USDCHF,48.8788690369
D1,6,2025.09.18 00:00,USDJPY,67.9127457314
D1,7,2025.09.17 00:00,AUDCAD,52.7817829286
D1,7,2025.09.17 00:00,AUDCHF,45.3959760830
D1,7,2025.09.17 00:00,AUDJPY,53.9731617089
D1,7,2025.09.17 00:00,AUDNZD,57.2467279773
D1,7,2025.09.17 00:00,AUDUSD,55.3549189099
D1,7,2025.09.17 00:00,CADCHF,24.0017536471
D1,7,2025.09.17 00:00,CADJPY,35.0252082154
D1,7,2025.09.17 00:00,CHFJPY,75.7492276716
D1,7,2025.09.17 00:00,EURAUD,50.4589898871
D1,7,2025.09.17 00:00,EURCAD,61.1103356025
D1,7,2025.09.17 00:00,EURCHF,25.4839236446
D1,7,2025.09.17 00:00,EURGBP,54.6918798910
D1,7,2025.09.17 00:00,EURJPY,71.8687125281
D1,7,2025.09.17 00:00,EURNZD,56.3721943673
D1,7,2025.09.17 00:00,EURUSD,60.0000000000
D1,7,2025.09.17 00:00,GBPAUD,47.4447790696
D1,7,2025.09.17 00:00,GBPCAD,69.8462120393
D1,7,2025.09.17 00:00,GBPCHF,23.3333333333
D1,7,2025.09.17 00:00,GBPJPY,70.1983709444
D1,7,2025.09.17 00:00,GBPNZD,50.9961659343
D1,7,2025.09.17 00:00,GBPUSD,63.3333333333
D1,7,2025.09.17 00:00,NZDCAD,67.5442937229
D1,7,2025.09.17 00:00,NZDCHF,32.0491732579
D1,7,2025.09.17 00:00,NZDJPY,52.2675898950
D1,7,2025.09.17 00:00,NZDUSD,58.6440598920
D1,7,2025.09.17 00:00,USDCAD,51.8478949168
D1,7,2025.09.17 00:00,USDCHF,36.6666666667
D1,7,2025.09.17 00:00,USDJPY,36.6666666667
D1,8,2025.09.16 00:00,AUDCAD,54.7194920133
D1,8,2025.09.16 00:00,AUDCHF,45.2515059916
D1,8,2025.09.16 00:00,AUDJPY,50.9531194319
D1,8,2025.09.16 00:00,AUDNZD,72.9567509139
D1,8,2025.09.16 00:00,AUDUSD,75.0321263709
D1,8,2025.09.16 00:00,CADCHF,18.5174309571
D1,8,2025.09.16 00:00,CADJPY,42.2374677586
D1,8,2025.09.16 00:00,CHFJPY,83.3333333333
D1,8,2025.09.16 00:00,EURAUD,52.8500669581
D1,8,2025.09.16 00:00,EURCAD,80.4545990307
D1,8,2025.09.16 00:00,EURCHF,22.1841486832
D1,8,2025.09.16 00:00,EURGBP,76.8085878751
D1,8,2025.09.16 00:00,EURJPY,80.5038641393
D1,8,2025.09.16 00:00,EURNZD,57.3285240787
D1,8,2025.09.16 00:00,EURUSD,86.6666666667
D1,8,2025.09.16 00:00,GBPAUD,44.4937792724
D1,8,2025.09.16 00:00,GBPCAD,55.0475734616
D1,8,2025.09.16 00:00,GBPCHF,16.6666666667
D1,8,2025.09.16 00:00,GBPJPY,53.4709254146
D1,8,2025.09.16 00:00,GBPNZD,33.0411271848
D1,8,2025.09.16 00:00,GBPUSD,83.3333333333
D1,8,2025.09.16 00:00,NZDCAD,54.5149834487
D1,8,2025.09.16 00:00,NZDCHF,36.7403742555
D1,8,2025.09.16 00:00,NZDJPY,49.8839782132
D1,8,2025.09.16 00:00,NZDUSD,81.3651117919
D1,8,2025.09.16 00:00,USDCAD,21.6003271542
D1,8,2025.09.16 00:00,USDCHF,16.6666666667
D1,8,2025.09.16 00:00,USDJPY,18.5658844286
D1,9,2025.09.15 00:00,AUDCAD,61.5245952801
D1,9,2025.09.15 00:00,AUDCHF,61.0426117011
D1,9,2025.09.15 00:00,AUDJPY,74.3349182343
D1,9,2025.09.15 00:00,AUDNZD,69.7895888833
D1,9,2025.09.15 00:00,AUDUSD,81.6192209810
D1,9,2025.09.15 00:00,CADCHF,43.7736067556
D1,9,2025.09.15 00:00,CADJPY,57.6351819766
D1,9,2025.09.15 00:00,CHFJPY,72.0487537609
D1,9,2025.09.15 00:00,EURAUD,25.9121006602
D1,9,2025.09.15 00:00,EURCAD,48.8835995830
D1,9,2025.09.15 00:00,EURCHF,49.4181500138
D1,9,2025.09.15 00:00,EURGBP,38.3049877126
D1,9,2025.09.15 00:00,EURJPY,70.5197295733
D1,9,2025.09.15 00:00,EURNZD,42.2628543555
D1,9,2025.09.15 00:00,EURUSD,81.1339095548
D1,9,2025.09.15 00:00,GBPAUD,27.6973529642
D1,9,2025.09.15 00:00,GBPCAD,49.7714137904
D1,9,2025.09.15 00:00,GBPCHF,52.7747156517
D1,9,2025.09.15 00:00,GBPJPY,76.6666666667
D1,9,2025.09.15 00:00,GBPNZD,44.2964806271
D1,9,2025.09.15 00:00,GBPUSD,82.6257468246
D1,9,2025.09.15 00:00,NZDCAD,58.4460570697
D1,9,2025.09.15 00:00,NZDCHF,55.5479075966
D1,9,2025.09.15 00:00,NZDJPY,59.2588077779
D1,9,2025.09.15 00:00,NZDUSD,73.5824526435
D1,9,2025.09.15 00:00,USDCAD,30.8095509400
D1,9,2025.09.15 00:00,USDCHF,27.3858166996
D1,9,2025.09.15 00:00,USDJPY,40.9103343690
D1,10,2025.09.12 00:00,AUDCAD,76.6666666667
D1,10,2025.09.12 00:00,AUDCHF,76.6666666667
D1,10,2025.09.12 00:00,AUDJPY,76.6666666667
D1,10,2025.09.12 00:00,AUDNZD,69.9899193110
D1,10,2025.09.12 00:00,AUDUSD,76.6359454537
D1,10,2025.09.12 00:00,CADCHF,26.7489894718
D1,10,2025.09.12 00:00,CADJPY,52.6868734071
D1,10,2025.09.12 00:00,CHFJPY,71.5720090602
D1,10,2025.09.12 00:00,EURAUD,23.3333333333
D1,10,2025.09.12 00:00,EURCAD,72.2332114565
D1,10,2025.09.12 00:00,EURCHF,46.5177226576
D1,10,2025.09.12 00:00,EURGBP,55.8216531841
D1,10,2025.09.12 00:00,EURJPY,76.8131133916
